Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,123794000.0,187675000.0,154901000.0,128994000.0,322536000.0,279058000.0,223986000.0,183895000.0,156915000.0,106728000.0
Short-term investments,0.0,284255000.0,236949000.0,213591000.0,37689000.0,33226000.0,27714000.0,25637000.0,26203000.0,0.0
Cash and short-term investments,123794000.0,471930000.0,391850000.0,342585000.0,322536000.0,279058000.0,223986000.0,183895000.0,156915000.0,106728000.0
Receivables,248855000.0,234597000.0,204494000.0,188318000.0,152380000.0,158038000.0,138324000.0,141275000.0,120080000.0,115107000.0
Inventories,173303000.0,164318000.0,158034000.0,188833000.0,160342000.0,133427000.0,140946000.0,133099000.0,127885000.0,110425000.0
Total current assets,654172000.0,971985000.0,845584000.0,821634000.0,759398000.0,652706000.0,569537000.0,524227000.0,460591000.0,376338000.0
Property Plant & Equipment Net,437270000.0,379096000.0,357422000.0,333026000.0,303587000.0,281214000.0,245177000.0,216777000.0,201725000.0,199946000.0
Goodwill and Intangible Assets,256314000.0,243719000.0,224383000.0,234843000.0,249572000.0,239365000.0,237827000.0,241819000.0,55752000.0,212612000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,5100000.0,4600000.0,0.0,0.0,0.0
Tax assets,8481000.0,7698000.0,56739000.0,39829000.0,37689000.0,33226000.0,27714000.0,25637000.0,26203000.0,25188000.0
Total non-current assets,883177000.0,741431000.0,685120000.0,653359000.0,624813000.0,577810000.0,534065000.0,506587000.0,436553000.0,432189000.0
Total assets,1537349000.0,1713416000.0,1530704000.0,1474993000.0,1384211000.0,1230516000.0,1103602000.0,1030814000.0,897144000.0,808527000.0
Payables,69534000.0,66968000.0,60057000.0,52648000.0,44743000.0,29941000.0,35288000.0,36551000.0,0.0,19133000.0
Short-term debt,398937000.0,655000000.0,611000000.0,573000000.0,549000000.0,1035000.0,1107000.0,917000.0,0.0,119603000.0
Total current liabilities,770444000.0,1004567000.0,934568000.0,856761000.0,820906000.0,478353000.0,406333000.0,436879000.0,0.0,256305000.0
Long-term debt,601348000.0,606075000.0,593110000.0,597085000.0,350000000.0,150359000.0,1394000.0,2501000.0,0.0,4281000.0
Total debt,1000285000.0,1261075000.0,1204110000.0,1170085000.0,899000000.0,151394000.0,2501000.0,3418000.0,0.0,123884000.0
Deferred revenue,41290000.0,29181000.0,27380000.0,25583000.0,31812000.0,21458000.0,20192000.0,15028000.0,0.0,16423000.0
Tax Liabilities,26609000.0,29389000.0,23973000.0,18963000.0,28439000.0,16508000.0,14945000.0,17654000.0,0.0,18283000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,776138000.0,762691000.0,704349000.0,702227000.0,445716000.0,233949000.0,61012000.0,54342000.0,26203000.0,37643000.0
Total liabilities,1546862000.0,1767522000.0,1639056000.0,1559118000.0,1266695000.0,712330000.0,467379000.0,491235000.0,322863000.0,293948000.0
Other comprehensive income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10341000.0
Retained earnings (deficit),1167928000.0,803545000.0,540401000.0,318356000.0,1675299000.0,1493393000.0,1305593000.0,1127326000.0,574281000.0,824256000.0
Total shareholders equity,-9513000.0,-54106000.0,-108352000.0,-84125000.0,117516000.0,518186000.0,636223000.0,539579000.0,574281000.0,514569000.0
Investments,0.0,284255000.0,236949000.0,213591000.0,37689000.0,38326000.0,32314000.0,25637000.0,26203000.0,0.0
Net Debt,876491000.0,1073400000.0,1049209000.0,1041091000.0,576464000.0,-127664000.0,-221485000.0,-180477000.0,-156915000.0,17156000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44078000.0
Other Liabilities,280000.0,264000.0,139000.0,130000.0,73000.0,28000.0,34000.0,14000.0,296660000.0,117569000.0
