Date,2019-05-31,2018-05-31,2017-05-31,2016-05-31,2015-05-31,2014-05-31,2013-05-31,2012-05-31,2011-05-31,2010-05-31,2009-05-31
Cash and cash equivalents,334100000.0,391900000.0,444100000.0,399700000.0,506800000.0,20900000.0,87400000.0,194900000.0,105300000.0,244100000.0,143600000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,334100000.0,391900000.0,444100000.0,399700000.0,506800000.0,20900000.0,87400000.0,194900000.0,105300000.0,244100000.0,143600000.0
Receivables,250100000.0,204900000.0,199200000.0,196300000.0,193800000.0,253300000.0,214900000.0,314100000.0,220300000.0,212500000.0,197400000.0
Inventories,323700000.0,294900000.0,282500000.0,271200000.0,257600000.0,272700000.0,278100000.0,295300000.0,309900000.0,315700000.0,344800000.0
Total current assets,960600000.0,958300000.0,970500000.0,950100000.0,1110500000.0,663400000.0,721200000.0,929900000.0,758100000.0,887000000.0,789000000.0
Property Plant & Equipment Net,577700000.0,555600000.0,475300000.0,437600000.0,439700000.0,467000000.0,311600000.0,327200000.0,339000000.0,316600000.0,315400000.0
Goodwill and Intangible Assets,139500000.0,131400000.0,130000000.0,123000000.0,123100000.0,156700000.0,172500000.0,174400000.0,174000000.0,172100000.0,203800000.0
Long-term investments,29400000.0,31100000.0,28600000.0,26200000.0,26300000.0,18400000.0,19600000.0,20600000.0,0.0,0.0,0.0
Tax assets,37000000.0,25200000.0,53700000.0,68500000.0,6500000.0,4100000.0,14900000.0,42300000.0,20200000.0,92900000.0,62700000.0
Total non-current assets,917900000.0,867100000.0,789900000.0,763000000.0,711800000.0,865100000.0,719800000.0,740400000.0,728900000.0,713400000.0,416400000.0
Total assets,1878500000.0,1825400000.0,1760400000.0,1713100000.0,1822300000.0,1528500000.0,1441000000.0,1670300000.0,1487000000.0,1600400000.0,1608800000.0
Payables,195300000.0,198900000.0,141200000.0,138200000.0,146800000.0,145300000.0,156200000.0,119600000.0,120200000.0,101000000.0,128200000.0
Short-term debt,1700000.0,1300000.0,1100000.0,1100000.0,0.0,0.0,200000.0,6500000.0,500000.0,51200000.0,57100000.0
Total current liabilities,541500000.0,445800000.0,387100000.0,378300000.0,547600000.0,429700000.0,421700000.0,502500000.0,422700000.0,393400000.0,407400000.0
Long-term debt,0.0,0.0,0.0,0.0,0.0,120000000.0,57500000.0,152800000.0,159900000.0,257500000.0,304500000.0
Total debt,1700000.0,1300000.0,1100000.0,1100000.0,0.0,120000000.0,57700000.0,159300000.0,160400000.0,308700000.0,361600000.0
Deferred revenue,130800000.0,24700000.0,24200000.0,23500000.0,21500000.0,48700000.0,48100000.0,47100000.0,49100000.0,39800000.0,34200000.0
Tax Liabilities,1400000.0,1800000.0,2800000.0,1600000.0,158800000.0,4700000.0,5500000.0,10200000.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,64200000.0,58800000.0,65400000.0,77200000.0,69800000.0,183400000.0,154900000.0,337500000.0,324300000.0,376600000.0,416400000.0
Total liabilities,607000000.0,504600000.0,452500000.0,455500000.0,617400000.0,613100000.0,576600000.0,840000000.0,747000000.0,770000000.0,823800000.0
Other comprehensive income,318200000,310900000,310500000,284100000,242000000,205100000,190500000,180200000,157700000,-85400000.0,-77100000.0
Retained earnings (deficit),1012600000.0,1065200000.0,1091200000.0,1059800000.0,1039900000.0,765100000.0,738900000.0,723900000.0,635800000.0,607800000.0,562800000.0
Total shareholders equity,1271500000.0,1320800000.0,1307900000.0,1257600000.0,1204900000.0,915400000.0,864400000.0,830300000.0,740000000.0,830400000.0,785000000.0
Investments,29400000.0,31100000.0,28600000.0,26200000.0,26300000.0,18400000.0,19600000.0,20600000.0,0.0,0.0,0.0
Net Debt,-332400000.0,-390600000.0,-443000000.0,-398600000.0,-506800000.0,99100000.0,-29700000.0,-35600000.0,55100000.0,64600000.0,218000000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114700000.0,134000000.0
Other Liabilities,1300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241200000.0,222100000.0
