Date,2017-12,2016-12,2015-12,2014-12,2013-12
Cash and cash equivalents,543000000.0,3295000000.0,942000000.0,1000000000.0,1238000000.0
Short-term investments,,,,,
Cash and short-term investments,,,,,
Receivables,1881000000.0,1092000000.0,778000000.0,1415000000.0,1278000000.0
Inventories,3630000000.0,2640000000.0,2302000000.0,2439000000.0,2565000000.0
Total current assets,21690000000.0,12984000000.0,12025000000.0,11510000000.0,8063000000.0
Property Plant & Equipment Net,14742000000.0,9976000000.0,9541000000.0,9045000000.0,6875000000.0
Goodwill and Intangible Assets,4879000000,1467000000,1399000000,1418000000,304000000
Long-term investments,518000000.0,420000000.0,159000000.0,170000000.0,114000000.0
Tax assets,000000.0,000000.0,000000.0,36000000.0,000000.0
Total non-current assets,13757000000.0,11379000000.0,8589000000.0,8664000000.0,5679000000.0
Total assets,28573000000.0,20398000000.0,16332000000.0,16584000000.0,13389000000.0
Payables,3330000000.0,2032000000.0,1568000000.0,2470000000.0,2596000000.0
Short-term debt,17000000.0,465000000.0,6000000.0,6000000.0,6000000.0
Total current liabilities,5001000000.0,3554000000.0,2530000000.0,3466000000.0,3408000000.0
Long-term debt,7668000000.0,6468000000.0,4067000000.0,4254000000.0,2823000000.0
Total debt,7668000000.0,6468000000.0,4067000000.0,4254000000.0,2823000000.0
Deferred revenue,45000000.0,39000000.0,37000000.0,000000.0,000000.0
Tax Liabilities,1591000000.0,1428000000.0,1222000000.0,1098000000.0,1018000000.0
Deposit Liabilities,,,,,
Total non-current liabilities,13757000000.0,11379000000.0,8589000000.0,8664000000.0,5679000000.0
Total liabilities,18758000000.0,14933000000.0,11119000000.0,12130000000.0,9087000000.0
Other comprehensive income,-252000000.0,-188000000.0,-149000000.0,-149000000.0,-52000000.0
Retained earnings (deficit),7651000000.0,6437000000.0,5954000000.0,4642000000.0,3940000000.0
Total shareholders equity,9815000000.0,5465000000.0,5213000000.0,4454000000.0,4302000000.0
Investments,518000000.0,420000000.0,159000000.0,170000000.0,114000000.0
Net Debt,7142000000,3638000000,3131000000,3260000000,1591000000
Other Assets,1631000000,1137000000,940000000,897000000,805000000
Other Liabilities,1462000000,1019000000,920000000,934000000,713000000
