Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Cash and cash equivalents,153863000.0,321262000.0,102471000.0,85011000.0,126453000.0,97541000.0
Short-term investments,1355000.0,916000.0,461000.0,0.0,0.0,0.0
Cash and short-term investments,155218000.0,322178000.0,102932000.0,85011000.0,126453000.0,97541000.0
Receivables,728555000.0,373003000.0,173873000.0,139697000.0,118101000.0,228835000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,1491962000.0,1422179000.0,522629000.0,422046000.0,426899000.0,376182000.0
Property Plant & Equipment Net,183486000.0,180412000.0,58306000.0,44813000.0,43725000.0,40947000.0
Goodwill and Intangible Assets,5466771000.0,5578621000.0,666988000.0,705348000.0,747222000.0,794416000.0
Long-term investments,441000.0,1263000.0,1717000.0,0.0,0.0,0.0
Tax assets,9317000.0,20159000.0,14726000.0,0.0,16177000.0,18158000.0
Total non-current assets,5762947000.0,5863688000.0,765878000.0,789173000.0,818188000.0,856929000.0
Total assets,7254909000.0,7285867000.0,1288507000.0,1211219000.0,1245087000.0,1233111000.0
Payables,98624000.0,58575000.0,23693000.0,22497000.0,16548000.0,9594000.0
Short-term debt,50100000.0,25000000.0,11875000.0,29804000.0,4250000.0,7005000.0
Total current liabilities,1503198000.0,1159562000.0,466727000.0,474592000.0,379796000.0,318008000.0
Long-term debt,2737019000.0,2945934000.0,485849000.0,472035000.0,415277000.0,587474000.0
Total debt,2787119000.0,2970934000.0,497724000.0,501839000.0,419527000.0,594479000.0
Deferred revenue,777141000.0,559270000.0,277600000.0,311029000.0,246902000.0,207188000.0
Tax Liabilities,30761000.0,16810000.0,1072000.0,4202000.0,10784000.0,29233000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,2868808000.0,3083350000.0,520307000.0,519193000.0,473071000.0,638896000.0
Total liabilities,4398765000.0,4263288000.0,987034000.0,993785000.0,852878000.0,956904000.0
Other comprehensive income,3402638000,3414389000,573176000,559910000,634946000,-9841000.0
Retained earnings (deficit),-459333000.0,-370469000.0,-229991000.0,-301472000.0,-217149000.0,-188831000.0
Total shareholders equity,2856144000.0,3022579000.0,301473000.0,217434000.0,392209000.0,276207000.0
Investments,1796000.0,2179000.0,2178000.0,0.0,0.0,0.0
Net Debt,2633256000.0,2649672000.0,395253000.0,416828000.0,293074000.0,496938000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,49806000.0
Other Liabilities,26759000.0,20376000.0,0.0,0.0,11000.0,301409000.0
