Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Cash and cash equivalents,68680000.0,69000000.0,31000000.0,1000000.0
Short-term investments,88596000.0,0.0,13000000.0,
Cash and short-term investments,157276000.0,69000000.0,31000000.0,14000000.0
Receivables,57379000.0,55000000.0,51000000.0,46000000.0
Inventories,0.0,6000000.0,3000000.0,3000000.0
Total current assets,229022000.0,138000000.0,98000000.0,81000000.0
Property Plant & Equipment Net,103932000.0,1387000000.0,2340000000.0,3514000000.0
Goodwill and Intangible Assets,0.0,,,
Long-term investments,3289000.0,0.0,198000000.0,250000000.0
Tax assets,53205000.0,,,
Total non-current assets,1463241000.0,,,
Total assets,1692263000.0,1546000000.0,2652000000.0,3861000000.0
Payables,144118000.0,15000000.0,2000000.0,126000000.0
Short-term debt,0.0,,,
Total current liabilities,144118000.0,183000000.0,969000000.0,1018000000.0
Long-term debt,391786000.0,379000000.0,834000000.0,845000000.0
Total debt,391786000.0,,,
Deferred revenue,0.0,,,
Tax Liabilities,10766000.0,,,
Deposit Liabilities,0.0,,,
Total non-current liabilities,452523000.0,,,
Total liabilities,685817000.0,687000000.0,2149000000.0,2075000000.0
Other comprehensive income,890322000,,,
Retained earnings (deficit),116042000.0,-21000000.0,-2296000000.0,-1013000000.0
Total shareholders equity,1006446000.0,524000000.0,503000000.0,1786000000.0
Investments,91885000.0,,,
Net Debt,323106000.0,,,
Other Assets,0.0,7524000.0,,
Other Liabilities,89176000.0,,,
