Date,2019-10-31,2018-10-31,2017-10-31,2016-10-31,2015-10-31,2014-10-31,2013-10-31
Cash and cash equivalents,3753000000.0,4880000000.0,9579000000.0,12987000000.0,9842000000.0,2319000000.0,2182000000.0
Short-term investments,165000000.0,156000000.0,249000000.0,333000000.0,459000000.0,0.0,0.0
Cash and short-term investments,3918000000.0,5036000000.0,9828000000.0,13320000000.0,10301000000.0,2319000000.0,2182000000.0
Receivables,2957000000.0,3263000000.0,3073000000.0,6909000000.0,8538000000.0,17900000000.0,19632000000.0
Inventories,2387000000.0,2447000000.0,2315000000.0,1774000000.0,2198000000.0,1884000000.0,2078000000.0
Total current assets,15143000000.0,17272000000.0,21444000000.0,28917000000.0,31173000000.0,22031000000.0,24379000000.0
Property Plant & Equipment Net,6054000000.0,6138000000.0,6269000000.0,9636000000.0,9886000000.0,8520000000.0,8510000000.0
Goodwill and Intangible Assets,19434000000.0,18326000000.0,18558000000.0,25262000000.0,29191000000.0,28017000000.0,28882000000.0
Long-term investments,190000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,1515000000.0,2403000000.0,4663000000.0,4430000000.0,4069000000.0,0.0,0.0
Total non-current assets,36660000000.0,38221000000.0,39962000000.0,50762000000.0,50097000000.0,43040000000.0,44396000000.0
Total assets,51803000000.0,55493000000.0,61406000000.0,79679000000.0,81270000000.0,65071000000.0,68775000000.0
Payables,5595000000.0,6092000000.0,6072000000.0,5943000000.0,5828000000.0,4889000000.0,4335000000.0
Short-term debt,4425000000.0,2005000000.0,3850000000.0,3532000000.0,691000000.0,894000000.0,1058000000.0
Total current liabilities,19159000000.0,17198000000.0,18924000000.0,22531000000.0,22151000000.0,19760000000.0,20912000000.0
Long-term debt,9395000000.0,10136000000.0,10182000000.0,12608000000.0,15103000000.0,485000000.0,617000000.0
Total debt,13820000000.0,12141000000.0,14032000000.0,16140000000.0,15794000000.0,1379000000.0,1675000000.0
Deferred revenue,3234000000.0,3177000000.0,3128000000.0,4610000000.0,5154000000.0,5129000000.0,5528000000.0
Tax Liabilities,2269000000.0,8826000000.0,11262000000.0,11550000000.0,4901000000.0,706000000.0,711000000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,18557000000.0,19895000000.0,21568000000.0,29181000000.0,30004000000.0,8139000000.0,9488000000.0
Total liabilities,34705000000.0,34254000000.0,37940000000.0,48231000000.0,47735000000.0,27899000000.0,30400000000.0
Other comprehensive income,28456999999.99,30355999999.99,33583000000,35264999999.99,38550000000,-2248000000.0,-1695000000.0
Retained earnings (deficit),-7632000000.0,-5899000000.0,-7238000000.0,2782000000.0,0.0,0.0,
Total shareholders equity,17098000000.0,21239000000.0,23466000000.0,31448000000.0,33535000000.0,36776000000.0,37988000000.0
Investments,355000000.0,156000000.0,249000000.0,333000000.0,459000000.0,0.0,0.0
Net Debt,10067000000.0,7261000000.0,4453000000.0,3153000000.0,5952000000.0,-940000000.0,-507000000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,-72000000.0,487000000.0
Other Liabilities,-3011000000.0,-2839000000.0,-2552000000.0,-3481000000.0,-4420000000.0,13977000000.0,15519000000.0
