Date,2019-09-30,2018-09-30,2017-09-30,2016-09-30,2015-09-30,2014-09-30,2013-09-30,2012-09-30,2011-09-30
Cash and cash equivalents,6214000.0,9398000.0,6521000.0,4017000.0,2915000.0,5113000.0,8132000.0,17291000.0,377549.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,1149000.0,778000.0,0.0
Cash and short-term investments,6214000.0,9398000.0,6521000.0,4017000.0,2915000.0,5113000.0,9281000.0,18069000.0,377549.0
Receivables,5059000.0,4738000.0,4860000.0,3747000.0,2576000.0,2146000.0,2401000.0,1855000.0,2138616.0
Inventories,96179000.0,94228000.0,93612000.0,86330000.0,74818000.0,58381000.0,45472000.0,37544000.0,29820321.0
Total current assets,115180000.0,110954000.0,108215000.0,97327000.0,82283000.0,67113000.0,59865000.0,58907000.0,35077197.0
Property Plant & Equipment Net,201635000.0,188768000.0,184417000.0,178297000.0,145219000.0,120224000.0,98910000.0,64603000.0,41737234.0
Goodwill and Intangible Assets,8644000.0,5648000.0,5655000.0,5601000.0,5623000.0,900000.0,900000.0,927000.0,1001330.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,974000.0,265572.0
Tax assets,0.0,0.0,0.0,0.0,866000.0,832000.0,1114000.0,843000.0,2285585.0
Total non-current assets,211934000.0,196129000.0,191776000.0,184919000.0,151641000.0,121872000.0,100038000.0,66755000.0,43838186.0
Total assets,327114000.0,307083000.0,299991000.0,282246000.0,233924000.0,188985000.0,159903000.0,125662000.0,78915383.0
Payables,63162000.0,61104000.0,56849000.0,53615000.0,49896000.0,33835000.0,28918000.0,26032000.0,16087882.0
Short-term debt,6000000.0,4800000.0,5000000.0,5200000.0,4500000.0,4672000.0,174000.0,272000.0,12098595.0
Total current liabilities,83268000.0,79691000.0,71561000.0,66541000.0,69878000.0,49886000.0,38398000.0,34087000.0,33971976.0
Long-term debt,5692000.0,13192000.0,28392000.0,27428000.0,6922000.0,5842000.0,4731000.0,5536000.0,16343834.0
Total debt,11692000.0,17992000.0,33392000.0,32628000.0,11422000.0,10514000.0,4905000.0,5808000.0,28442429.0
Deferred revenue,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,5540000.0,4868000.0,0.0,4144000.0,4947870.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,86940000.0,80666000.0,94547000.0,88980000.0,48558000.0,40245000.0,36972000.0,18626000.0,29016428.0
Total liabilities,170208000.0,160357000.0,166108000.0,155521000.0,118436000.0,90131000.0,75370000.0,52713000.0,62988404.0
Other comprehensive income,55960000,55196000,55014000,54747000,54982000,54552000,53704000,-4000.0,0.0
Retained earnings (deficit),100923000.0,91507000.0,78846000.0,71955000.0,60484000.0,44280000.0,30807000.0,20255000.0,13605776.0
Total shareholders equity,156906000.0,146726000.0,133883000.0,126725000.0,115488000.0,98854000.0,84533000.0,72949000.0,14400131.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,1149000.0,1752000.0,265572.0
Net Debt,5478000.0,8594000.0,26871000.0,28611000.0,8507000.0,5401000.0,-3227000.0,-12261000.0,28064880.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1439000.0,2740711.0
Other Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7783000.0,5785499.0
