Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,9248000.0,6944000.0,10640000.0,4274000.0,5171000.0,3101000.0,7340000.0,13791000.0,8427000.0,4177000.0
Short-term investments,5771000.0,6670000.0,6493000.0,5249000.0,5285000.0,9402000.0,11438000.0,10640000.0,6384000.0,14557000.0
Cash and short-term investments,15019000.0,13614000.0,17133000.0,9523000.0,10456000.0,12503000.0,18778000.0,24431000.0,14811000.0,18734000.0
Receivables,15859000.0,10772000.0,10895000.0,8150000.0,7945000.0,6562000.0,6129000.0,11909000.0,11296000.0,8389000.0
Inventories,16163000.0,14393000.0,11531000.0,13265000.0,11657000.0,11331000.0,12533000.0,11052000.0,14215000.0,7745000.0
Total current assets,49137000.0,40372000.0,41094000.0,32128000.0,31342000.0,31577000.0,40203000.0,51344000.0,44251000.0,40537000.0
Property Plant & Equipment Net,2861000.0,2307000.0,2438000.0,2368000.0,2918000.0,1272000.0,1719000.0,1400000.0,1896000.0,1921000.0
Goodwill and Intangible Assets,1699000.0,1746000.0,1804000.0,1915000.0,2008000.0,705000.0,758000.0,799000.0,1004000.0,1211000.0
Long-term investments,10322000.0,9073000.0,8728000.0,8084000.0,9889000.0,10742000.0,10435000.0,6106000.0,7289000.0,3145000.0
Tax assets,5422000.0,5742000.0,5323000.0,58000.0,67000.0,85000.0,363000.0,3130000.0,6318000.0,8699000.0
Total non-current assets,20563000.0,19129000.0,18486000.0,12611000.0,15070000.0,12998000.0,13417000.0,11572000.0,13983000.0,10600000.0
Total assets,69700000.0,59501000.0,59580000.0,44739000.0,46412000.0,44575000.0,53620000.0,62916000.0,58234000.0,51137000.0
Payables,8513000.0,4294000.0,6217000.0,5778000.0,4713000.0,2630000.0,2476000.0,4081000.0,5206000.0,3652000.0
Short-term debt,73000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current liabilities,12717000.0,6972000.0,10301000.0,8218000.0,8404000.0,5423000.0,4908000.0,8393000.0,8909000.0,6189000.0
Long-term debt,521000.0,0.0,111000.0,204000.0,285000.0,352000.0,408000.0,327000.0,0.0,0.0
Total debt,594000.0,0.0,111000.0,204000.0,285000.0,352000.0,408000.0,327000.0,0.0,0.0
Deferred revenue,636000.0,393000.0,328000.0,481000.0,490000.0,552000.0,563000.0,655000.0,0.0,0.0
Tax Liabilities,393000.0,2461000.0,1757000.0,1887000.0,1508000.0,1408000.0,1500000.0,0.0,686000.0,546000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,830000.0,657000.0
Total non-current liabilities,1814000.0,247000.0,472000.0,745000.0,689000.0,710000.0,1502000.0,688000.0,1008000.0,546000.0
Total liabilities,13489000.0,7219000.0,10682000.0,8681000.0,8974000.0,6096000.0,6148000.0,9947000.0,9917000.0,6735000.0
Other comprehensive income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-586000.0,-768000.0
Retained earnings (deficit),22264000.0,19611000.0,18037000.0,6475000.0,8564000.0,10051000.0,16219000.0,22930000.0,18573000.0,15438000.0
Total shareholders equity,56211000.0,52282000.0,48898000.0,36058000.0,37438000.0,38479000.0,47472000.0,52969000.0,48317000.0,44402000.0
Investments,16093000.0,15743000.0,15221000.0,13333000.0,15174000.0,20144000.0,21873000.0,16746000.0,13673000.0,17702000.0
Net Debt,-8654000.0,-6944000.0,-10529000.0,-4070000.0,-4886000.0,-2749000.0,-6932000.0,-13464000.0,-14811000.0,-18734000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3929000.0,5669000.0
Other Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,866000.0,3703000.0,2537000.0
