Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Cash and cash equivalents,28810000.0,29724000.0,18613000.0,14138000.0,9087000.0,2888000.0
Short-term investments,89569000.0,44738000.0,66897000.0,0.0,0.0,0.0
Cash and short-term investments,118379000.0,74462000.0,85510000.0,14138000.0,9087000.0,2888000.0
Receivables,0.0,0.0,668000.0,918000.0,1424000.0,2733000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,120860000.0,76133000.0,90237000.0,14942000.0,10587000.0,5781000.0
Property Plant & Equipment Net,605000.0,16567000.0,541000.0,566000.0,575000.0,867000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,119000.0,16000.0,0.0,0.0,0.0,0.0
Total non-current assets,15282000.0,18256000.0,903000.0,3748000.0,1195000.0,1434000.0
Total assets,136142000.0,94389000.0,91140000.0,18690000.0,11782000.0,7215000.0
Payables,1884000.0,2098000.0,2021000.0,3330000.0,1889000.0,700000.0
Short-term debt,1056000.0,902000.0,0.0,0.0,0.0,0.0
Total current liabilities,8601000.0,10315000.0,8754000.0,9836000.0,6033000.0,2929000.0
Long-term debt,13196000.0,0.0,87000.0,0.0,10199000.0,0.0
Total debt,14252000.0,902000.0,87000.0,0.0,10199000.0,0.0
Deferred revenue,5000000.0,1108000.0,2204000.0,8341000.0,5660000.0,2526000.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,13196000.0,15315000.0,905000.0,4664000.0,13974000.0,2122000.0
Total liabilities,21800000.0,25655000.0,9684000.0,14500000.0,20007000.0,5051000.0
Other comprehensive income,391825000,285583000,238902000,0.0,0.0,0.0
Retained earnings (deficit),-277535000.0,-216882000.0,-157450000.0,-120218000.0,-95178000.0,-74396000.0
Total shareholders equity,114342000.0,68734000.0,81456000.0,-108102000.0,-95084000.0,-73726000.0
Investments,89569000.0,44738000.0,66897000.0,0.0,0.0,0.0
Net Debt,-14558000.0,-28822000.0,-18526000.0,-14138000.0,1112000.0,-2888000.0
Other Assets,0.0,0.0,0.0,-114000.0,76000.0,160000.0
Other Liabilities,3000.0,25000.0,25000.0,6506000.0,4144000.0,2229000.0
