Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Cash and cash equivalents,10735000.0,2328000.0,110000.0,42186000.0,90027000.0,66207000.0,89448000.0,42149000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,10735000.0,2328000.0,110000.0,42186000.0,90027000.0,66207000.0,89448000.0,42149000.0
Receivables,224114000.0,532361000.0,553542000.0,509903000.0,549925000.0,490989000.0,455885000.0,473209000.0
Inventories,127346000.0,191667000.0,212742000.0,306853000.0,330763000.0,307436000.0,290603000.0,291781000.0
Total current assets,366895000.0,728535000.0,781769000.0,570919000.0,642130000.0,572721000.0,549425000.0,541735000.0
Property Plant & Equipment Net,46000.0,87316000.0,130542000.0,409855000.0,718418000.0,802578000.0,795983000.0,843429000.0
Goodwill and Intangible Assets,0.0,4364000.0,5920000.0,15809000.0,32994000.0,33664000.0,34333000.0,35002000.0
Long-term investments,0.0,4994000.0,6791000.0,0.0,0.0,0.0,0.0,0.0
Tax assets,27000.0,236000.0,11286000.0,9584000.0,7854000.0,9797000.0,1059000.0,0.0
Total non-current assets,46000.0,96883000.0,149512000.0,435248000.0,760670000.0,846039000.0,831375000.0,878431000.0
Total assets,366941000.0,825418000.0,931281000.0,877772000.0,972893000.0,880201000.0,840028000.0,833516000.0
Payables,24329000.0,61084000.0,84257000.0,110267000.0,122168000.0,152572000.0,115123000.0,252682000.0
Short-term debt,36203000.0,36017000.0,35626000.0,74039000.0,109606000.0,108191000.0,14796000.0,126327000.0
Total current liabilities,90923000.0,130682000.0,158832000.0,224776000.0,284535000.0,305423000.0,177161000.0,457121000.0
Long-term debt,0.0,0.0,0.0,0.0,0.0,0.0,50000000.0,60000000.0
Total debt,36203000.0,36017000.0,35626000.0,74039000.0,109606000.0,108191000.0,64796000.0,186327000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,4497000.0,3862000.0,1309000.0,6697000.0,4176000.0,2765000.0,1921000.0,36177000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,0.0,0.0,1404000.0,1404000.0,1245000.0,51052000.0,61087000.0,
Total liabilities,90923000.0,130682000.0,158832000.0,-209068000.0,-474731000.0,-539371000.0,-603162000.0,-360223000.0
Other comprehensive income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Retained earnings (deficit),275712000.0,694530000.0,772298000.0,1086703000.0,,,,
Total shareholders equity,276018000.0,694736000.0,772449000.0,1086840000.0,1447624000.0,1419572000.0,1443190000.0,1193739000.0
Investments,0.0,4994000.0,6791000.0,0.0,0.0,0.0,0.0,0.0
Net Debt,25468000.0,,,,,,,
Other Assets,4700000.0,15375000.0,18830000.0,,,,,
Other Liabilities,30391000.0,33581000.0,38949000.0,40470000.0,52761000.0,44660000.0,47242000.0,78112000.0
