Date,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,2188000000.0,1872000000.0,1568000000.0,407000000.0,627000000.0,652000000.0,961000000.0,1699000000.0,875931000.0,696905000.0,634435000.0
Short-term investments,64987000000.0,63955000000.0,16000000.0,23000000.0,29000000.0,1200000000.0,74000000.0,0.0,0.0,0.0,2005000.0
Cash and short-term investments,67175000000.0,65827000000.0,1584000000.0,430000000.0,656000000.0,1852000000.0,1035000000.0,1699000000.0,875931000.0,696905000.0,636440000.0
Receivables,988000000.0,953000000.0,903000000.0,777000000.0,700000000.0,471000000.0,482000000.0,127000000.0,136331000.0,114456000.0,109068000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,67979000000.0,66692000000.0,53562000000.0,57133000000.0,53313000000.0,50245000000.0,44259000000.0,33750000000.0,32605391000.0,23575778000.0,19459851000.0
Property Plant & Equipment Net,287000000.0,1241000000.0,1246000000.0,1129000000.0,1037000000.0,874000000.0,891000000.0,144000000.0,130962000.0,94503000.0,91735000.0
Goodwill and Intangible Assets,23600000000.0,23547000000.0,22485000000.0,22711000000.0,22837000000.0,16315000000.0,18905000000.0,2737000000.0,2757358000.0,2806873000.0,2168291000.0
Long-term investments,58000000.0,57000000.0,0.0,432000000.0,299000000.0,379000000.0,324000000.0,554000000.0,615632000.0,144174000.0,147315000.0
Tax assets,0.0,2000000.0,3000000.0,4000000.0,18000000.0,15000000.0,2000000.0,0.0,0.0,0.0,0.0
Total non-current assets,26514000000.0,26099000000.0,24702000000.0,24870000000.0,24674000000.0,17160000000.0,20559000000.0,3465000000.0,3542473000.0,3066481000.0,2425024000.0
Total assets,94493000000.0,92791000000.0,78264000000.0,82003000000.0,77987000000.0,68279000000.0,64818000000.0,37215000000.0,36147864000.0,26642259000.0,21884875000.0
Payables,505000000.0,521000000.0,462000000.0,388000000.0,398000000.0,337000000.0,343000000.0,70000000.0,65964000.0,65162000.0,57288000.0
Short-term debt,2569000000.0,951000000.0,1833000000.0,2493000000.0,2591000000.0,2042000000.0,1135000000.0,163000000.0,50000000.0,252750000.0,99000000.0
Total current liabilities,68816000000.0,66108000000.0,54171000000.0,58617000000.0,54743000000.0,50539000000.0,44342000000.0,32246000000.0,31800314000.0,23127384000.0,18967832000.0
Long-term debt,5250000000.0,6490000000.0,4267000000.0,3871000000.0,4717000000.0,2247000000.0,3923000000.0,969000000.0,837500000.0,325750000.0,208500000.0
Total debt,7819000000.0,7441000000.0,6100000000.0,6364000000.0,7308000000.0,4289000000.0,5058000000.0,1132000000.0,887500000.0,578500000.0,307500000.0
Deferred revenue,129000000.0,135000000.0,121000000.0,114000000.0,98000000.0,69000000.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,103000000.0,98000000.0,115000000.0,112000000.0,107000000.0,145000000.0,223000000.0,216000000.0,258503000.0,274556000.0,204429000.0
Deposit Liabilities,64987000000.0,63955000000.0,51222000000.0,55150000000.0,51169000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,8313000000.0,9381000000.0,7141000000.0,7596000000.0,8369000000.0,5183000000.0,7539000000.0,1292000000.0,1185209000.0,698110000.0,483396000.0
Total liabilities,77238000000.0,75590000000.0,61340000000.0,66286000000.0,63179000000.0,55919000000.0,52235000000.0,33538000000.0,32985523000.0,23825494000.0,19451228000.0
Other comprehensive income,7863000000,9193000000,10316000000,11266000000,10847000000,9195000000,9741000000,-52000000.0,-21253000.0,37740000.0,24558000.0
Retained earnings (deficit),9629000000.0,8317000000.0,6825000000.0,4789000000.0,4148000000.0,3210000000.0,2482000000.0,2509000000.0,1957096000.0,1447423000.0,1049125000.0
Total shareholders equity,17255000000.0,17201000000.0,16924000000.0,15717000000.0,14808000000.0,12360000000.0,12583000000.0,3644000000.0,3121525000.0,2777550000.0,2399732000.0
Investments,65045000000.0,64012000000.0,16000000.0,455000000.0,328000000.0,1579000000.0,398000000.0,554000000.0,615632000.0,144174000.0,149320000.0
Net Debt,5631000000.0,5569000000.0,4532000000.0,5957000000.0,6681000000.0,3637000000.0,4097000000.0,-567000000.0,11569000.0,-118405000.0,-328940000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,874000000.0,0.0,31924000000.0,31593129000.0,22764417000.0,18714343000.0
Other Liabilities,109000000.0,101000000.0,28000000.0,73000000.0,67000000.0,197000000.0,354000000.0,32013000000.0,31684350000.0,22809472000.0,18811544000.0
