Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,43694000.0,57073000.0,31923000.0,50111000.0,41157000.0,72423000.0,88004000.0,105451000.0,62501000.0,125323000.0
Short-term investments,7284000.0,17224000.0,61836000.0,58533000.0,64443000.0,138882000.0,161905000.0,224090000.0,258831000.0,239223000.0
Cash and short-term investments,50978000.0,74297000.0,93759000.0,108644000.0,105600000.0,211305000.0,249909000.0,329541000.0,321332000.0,364546000.0
Receivables,187853000.0,165156000.0,53862000.0,51533000.0,62943000.0,64463000.0,68728000.0,53126000.0,52813000.0,47998000.0
Inventories,22602000.0,21303000.0,18283000.0,23111000.0,22114000.0,21793000.0,25614000.0,15434000.0,22499000.0,21925000.0
Total current assets,278435000.0,282219000.0,177914000.0,195141000.0,206887000.0,313290000.0,361457000.0,410833000.0,413526000.0,452539000.0
Property Plant & Equipment Net,27042000.0,24780000.0,11741000.0,13620000.0,17845000.0,19102000.0,23767000.0,22084000.0,21284000.0,14646000.0
Goodwill and Intangible Assets,635046000.0,580130000.0,79590000.0,66397000.0,61857000.0,42470000.0,47616000.0,6262000.0,6662000.0,5394000.0
Long-term investments,0.0,9031000.0,32371000.0,33605000.0,42407000.0,34364000.0,29698000.0,55427000.0,87087000.0,49598000.0
Tax assets,9152000.0,8434000.0,1542000.0,1879000.0,2034000.0,2777000.0,1697000.0,1623000.0,1679000.0,1273000.0
Total non-current assets,678724000.0,628664000.0,130145000.0,117750000.0,125748000.0,104194000.0,109283000.0,93882000.0,142428000.0,88198000.0
Total assets,957159000.0,910883000.0,308059000.0,312891000.0,332635000.0,417484000.0,470740000.0,504715000.0,555954000.0,540737000.0
Payables,45304000.0,45851000.0,6525000.0,5949000.0,7497000.0,11164000.0,10643000.0,12754000.0,16936000.0,5337000.0
Short-term debt,55000000.0,20000000.0,0.0,0.0,0.0,2380000.0,0.0,0.0,0.0,0.0
Total current liabilities,289654000.0,242802000.0,77069000.0,77449000.0,77407000.0,89411000.0,74712000.0,74214000.0,90049000.0,100130000.0
Long-term debt,24100000.0,22500000.0,0.0,0.0,0.0,0.0,2380000.0,0.0,0.0,0.0
Total debt,79100000.0,42500000.0,0.0,0.0,0.0,2380000.0,2380000.0,0.0,0.0,0.0
Deferred revenue,105087000.0,100571000.0,50692000.0,46090000.0,44976000.0,51697000.0,48741000.0,50166000.0,85587000.0,99990000.0
Tax Liabilities,3461000.0,4528000.0,3047000.0,2282000.0,1623000.0,922000.0,249000.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,77207000.0,52660000.0,11868000.0,12416000.0,14878000.0,15821000.0,19982000.0,15200000.0,46949000.0,26369000.0
Total liabilities,366861000.0,295462000.0,88937000.0,89865000.0,92285000.0,105232000.0,94694000.0,89414000.0,136998000.0,126499000.0
Other comprehensive income,1723576000,1684768000,5503000.0,5416000.0,5422000.0,6036000.0,6753000.0,7307000.0,6895000.0,6712000.0
Retained earnings (deficit),-1136992000.0,-1072426000.0,-1037174000.0,-1023242000.0,-991347000.0,-974492000.0,-952373000.0,-902204000.0,-889501000.0,-878810000.0
Total shareholders equity,590298000.0,615421000.0,219122000.0,223026000.0,240350000.0,312252000.0,376046000.0,415301000.0,418956000.0,414238000.0
Investments,7284000.0,26255000.0,94207000.0,92138000.0,106850000.0,173246000.0,191603000.0,279517000.0,345918000.0,288821000.0
Net Debt,35406000.0,-14573000.0,-93759000.0,-108644000.0,-105600000.0,-208925000.0,-247529000.0,-329541000.0,-321332000.0,-364546000.0
Other Assets,0.0,0.0,12010000.0,11853000.0,16230000.0,15729000.0,17206000.0,12732000.0,16882000.0,18070000.0
Other Liabilities,0.0,0.0,70544000.0,71500000.0,69910000.0,75867000.0,64069000.0,61460000.0,73113000.0,94793000.0
