Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Cash and cash equivalents,9396000000.0,11602000000.0,9321000000.0,12325000000.0,11828000000.0,2319000000.0,1334000000.0
Short-term investments,6062000000.0,4488000000.0,5110000000.0,3142000000.0,1598000000.0,,
Cash and short-term investments,15458000000.0,16090000000.0,14431000000.0,15467000000.0,13426000000.0,,
Receivables,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,15458000000.0,16090000000.0,14431000000.0,15467000000.0,13426000000.0,,
Property Plant & Equipment Net,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goodwill and Intangible Assets,2161000000.0,1740000000.0,1661000000.0,1650000000.0,1468000000.0,1249000000.0,1191000000.0
Long-term investments,8300000000.0,10100000000.0,8449000000.0,0.0,0.0,,
Tax assets,1811000000.0,1566000000.0,1976000000.0,1611000000.0,1373000000.0,0.0,0.0
Total non-current assets,91334000000.0,79718000000.0,75776000000.0,68668000000.0,62281000000.0,,
Total assets,1.06792e+11,95808000000.0,90207000000.0,84135000000.0,75707000000.0,59085000000.0,53462000000.0
Payables,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Short-term debt,184000000.0,260000000.0,272000000.0,211000000.0,296000000.0,,
Total current liabilities,435000000.0,515000000.0,422000000.0,538000000.0,398000000.0,,
Long-term debt,23996000000.0,20799000000.0,20147000000.0,0.0,0.0,,
Total debt,24180000000.0,21059000000.0,20419000000.0,211000000.0,296000000.0,24321000000.0,27815000000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,251000000.0,255000000.0,150000000.0,327000000.0,102000000.0,0.0,0.0
Deposit Liabilities,64019000000.0,56488000000.0,52055000000.0,43447000000.0,34955000000.0,25719000000.0,18804000000.0
Total non-current liabilities,25514000000.0,22113000000.0,21490000000.0,596000000.0,770000000.0,,
Total liabilities,92114000000.0,81574000000.0,76011000000.0,71531000000.0,65229000000.0,53125000000.0,48880000000.0
Other comprehensive income,5723000000,7443000000,8883000000,9320000000,9398000000,-12000000.0,2000000.0
Retained earnings (deficit),8986000000.0,6809000000.0,5330000000.0,3293000000.0,1079000000.0,0.0,
Total shareholders equity,14678000000.0,14234000000.0,14196000000.0,12604000000.0,10478000000.0,5960000000.0,4582000000.0
Investments,14362000000.0,14588000000.0,13559000000.0,3142000000.0,1598000000.0,54598000000.0,50232000000.0
Net Debt,14784000000.0,9457000000.0,11098000000.0,-12114000000.0,-11532000000.0,,
Other Assets,0.0,0.0,0.0,0.0,0.0,,
Other Liabilities,66165000000.0,58946000000.0,54099000000.0,70397000000.0,64061000000.0,,
