Date,2018-03,2017-03,2016-03,2015-03,2014-03
Depreciation & Amortization,12365000000.0,10894000000.0,9922000000.0,9677000000.0,8823000000.0
Stock-based compensation,,,,,
Operating Cash Flow,13262000000.0,7368000000.0,12052000000.0,12912000000.0,8787000000.0
Capital Expenditure,-15771000000.0,-10624000000.0,-10899000000.0,-8157000000.0,-9124000000.0
Acquisitions and disposals,,,,,
Investment purchases and sales,1077000000,128000000,514000000,-246000000,-610000000
Investing Cash flow,-13037000000.0,-7376000000.0,-8377000000.0,-8073000000.0,-10203000000.0
Issuance (repayment) of debt,-8995000000.0,-4900000000.0,-5744000000.0,-5374000000.0,-5229000000.0
Issuance (buybacks) of shares,000000.0,-1505000000.0,000000.0,000000.0,000000.0
Dividend payments,,,,,
Financing Cash Flow,-748000000.0,2492000000.0,-5201000000.0,-6283000000.0,11382000000.0
Effect of forex changes on cash,-32000000.0,-94000000.0,2000000.0,116000000.0,196000000.0
Net cash flow / Change in cash,-556000000.0,2389000000.0,-1525000000.0,-1327000000.0,10162000000.0
Free Cash Flow,-2509000000.0,-3256000000.0,1153000000.0,4755000000.0,-337000000.0
Net Cash/Marketcap,,,,,
