Date,2019-10-31,2018-10-31,2017-10-31,2016-10-31,2015-10-31,2014-10-31,2013-10-31,2012-10-31,2011-10-31,2010-10-31,2009-10-31
Cash and cash equivalents,89000000.0,77700000.0,88800000.0,100817000.0,16426000.0,25222000.0,77393000.0,12840000.0,5175000.0,3573000.0,3932000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,89000000.0,77700000.0,88800000.0,100817000.0,16426000.0,25222000.0,77393000.0,12840000.0,5175000.0,3573000.0,3932000.0
Receivables,435300000.0,374700000.0,316600000.0,291370000.0,282918000.0,276280000.0,229537000.0,234297000.0,214779000.0,0.0,170941000.0
Inventories,506900000.0,468800000.0,454100000.0,417696000.0,419700000.0,381474000.0,338917000.0,320199000.0,253584000.0,0.0,260846000.0
Total current assets,1163400000.0,1090900000.0,953200000.0,934458000.0,841818000.0,791617000.0,747241000.0,657860000.0,540347000.0,3573000.0,2048029000.0
Property Plant & Equipment Net,1132100000.0,976000000.0,910100000.0,877700000.0,967097000.0,937325000.0,739867000.0,640255000.0,609205000.0,0.0,602568000.0
Goodwill and Intangible Assets,3834200000.0,3913400000.0,2859500000.0,2605800000.0,2608190000.0,2674526000.0,1586380000.0,1585030000.0,1404908000.0,0.0,1371729000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,78000000.0,58400000.0,60300000.0,6107000.0,4510000.0,15732000.0,16279000.0,14434000.0,21828000.0,0.0,51141000.0
Total non-current assets,5111100000.0,5021900000.0,3905500000.0,3541460000.0,3618792000.0,3666723000.0,2390020000.0,2283524000.0,2084171000.0,-3573000.0,836151000.0
Total assets,6274500000.0,6112800000.0,4858700000.0,4475918000.0,4460610000.0,4458340000.0,3137261000.0,2941384000.0,2624518000.0,0.0,2551907000.0
Payables,150100000.0,146400000.0,142100000.0,107386000.0,116912000.0,116353000.0,108172000.0,85056000.0,61755000.0,0.0,36878000.0
Short-term debt,563700000.0,37100000.0,23400000.0,226325000.0,244200000.0,101518000.0,42987000.0,25284000.0,52979000.0,0.0,9844000.0
Total current liabilities,1110600000.0,536500000.0,396100000.0,536455000.0,569172000.0,442182000.0,321253000.0,262552000.0,267206000.0,0.0,175414000.0
Long-term debt,1262600000.0,1985700000.0,1149300000.0,1107400000.0,1105800000.0,1280833000.0,301670000.0,348422000.0,327453000.0,0.0,771630000.0
Total debt,1826300000.0,2022800000.0,1172700000.0,1333725000.0,1350000000.0,1382351000.0,344657000.0,373706000.0,380432000.0,0.0,781474000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,49700000.0,68900000.0,59900000.0,39900000.0,14740000.0,4034000.0,2518000.0,3640000.0,2828000.0,0.0,20856000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,1290600000.0,2016700000.0,1188100000.0,1144932000.0,1136816000.0,1350358000.0,326553000.0,379393000.0,347580000.0,0.0,836151000.0
Total liabilities,2646100000.0,2805200000.0,1683000000.0,1776051000.0,1793101000.0,1888462000.0,732726000.0,748633000.0,687030000.0,-1666776000.0,1011565000.0
Other comprehensive income,1043800000,1157000000,1111600000,1133816000,1074556000,1092138000,1103412000,1200449000,1177660000,1666775999.9,-12920000.0
Retained earnings (deficit),3026400000.0,2576000000.0,2434200000.0,2050443000.0,1779440000.0,1578823000.0,1311851000.0,1018618000.0,773136000.0,0.0,490451000.0
Total shareholders equity,3628400000.0,3307600000.0,3175700000.0,2699867000.0,2667509000.0,2569878000.0,2404535000.0,2192751000.0,1937488000.0,1666776000.0,1540342000.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,1737300000.0,1945100000.0,1083900000.0,1232908000.0,1333574000.0,1357129000.0,267264000.0,360866000.0,375257000.0,-3573000.0,777542000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68159000.0
Other Liabilities,244900000.0,252000000.0,98800000.0,94664000.0,87113000.0,95922000.0,84920000.0,106688000.0,72244000.0,-1666776000.0,128692000.0
