Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Cash and cash equivalents,49542000.0,34236000.0,6765000.0,35094000.0
Short-term investments,202519000.0,113846000.0,3997000.0,0.0
Cash and short-term investments,252061000.0,148082000.0,10762000.0,35094000.0
Receivables,0.0,0.0,0.0,60000.0
Inventories,0.0,0.0,0.0,0.0
Total current assets,258689000.0,150671000.0,11175000.0,35492000.0
Property Plant & Equipment Net,1120000.0,840000.0,930000.0,17000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0
Total non-current assets,1521000.0,1065000.0,1164000.0,1783000.0
Total assets,260210000.0,151736000.0,12339000.0,37275000.0
Payables,7640000.0,2427000.0,2000000.0,2063000.0
Short-term debt,0.0,0.0,0.0,0.0
Total current liabilities,13582000.0,6720000.0,4731000.0,5274000.0
Long-term debt,372000.0,228000.0,0.0,0.0
Total debt,372000.0,228000.0,0.0,0.0
Deferred revenue,0.0,0.0,0.0,249000.0
Tax Liabilities,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0
Total non-current liabilities,744000.0,456000.0,311000.0,0.0
Total liabilities,13954000.0,6948000.0,5042000.0,5274000.0
Other comprehensive income,430824000,255013000,0.0,0.0
Retained earnings (deficit),-184602000.0,-110252000.0,-76543000.0,-50671000.0
Total shareholders equity,246256000.0,144788000.0,-32703000.0,-7999000.0
Investments,202519000.0,113846000.0,3997000.0,0.0
Net Debt,-49170000.0,-34008000.0,-10762000.0,-35094000.0
Other Assets,0.0,0.0,413000.0,338000.0
Other Liabilities,0.0,0.0,2731000.0,3211000.0
