Date,2018-12-31,2018-11-30,2017-11-30,2016-11-30
Cash and cash equivalents,844000.0,93.0,117205.0,490888.0
Short-term investments,0.0,0.0,0.0,0.0
Cash and short-term investments,844000.0,93.0,117205.0,490888.0
Receivables,3606000.0,0.0,0.0,0.0
Inventories,0.0,0.0,0.0,0.0
Total current assets,4722000.0,18332.0,134074.0,523107.0
Property Plant & Equipment Net,66000.0,0.0,0.0,0.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0
Long-term investments,0.0,19705944.0,71215856.0,70442615.0
Tax assets,64000.0,0.0,0.0,0.0
Total non-current assets,32159000.0,19705944.0,71215856.0,70442615.0
Total assets,36881000.0,19724276.0,71349930.0,70965722.0
Payables,9890000.0,778629.0,124931.0,24750.0
Short-term debt,1993000.0,1105786.0,604300.0,0.0
Total current liabilities,19974000.0,2599570.0,741731.0,50250.0
Long-term debt,17000.0,1105786.0,604300.0,0.0
Total debt,2010000.0,2211572.0,1208600.0,0.0
Deferred revenue,990000.0,0.0,0.0,0.0
Tax Liabilities,123000.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0
Total non-current liabilities,5639000.0,1105786.0,1725153.0,1725153.0
Total liabilities,36878000.0,19723989.0,66349923.0,65965717.0
Other comprehensive income,112238000,1320643,5397188,5089922
Retained earnings (deficit),-111820000.0,-1320643.0,-397463.0,-90189.0
Total shareholders equity,3000.0,287.0,5000007.0,5000005.0
Investments,0.0,19705944.0,71215856.0,70442615.0
Net Debt,1166000.0,2211479.0,1091395.0,-490888.0
Other Assets,0.0,0.0,0.0,0.0
Other Liabilities,11265000.0,16018633.0,63883039.0,64190314.0
