Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Cash and cash equivalents,43953000.0,59790000.0,7653000.0,149971000.0,15267000.0,8161000.0,11391000.0,4399000.0
Short-term investments,226185000.0,232900000.0,414095000.0,367495000.0,133787000.0,67561000.0,26624000.0,46382000.0
Cash and short-term investments,270138000.0,292690000.0,421748000.0,517466000.0,149054000.0,75722000.0,38015000.0,50781000.0
Receivables,1700000.0,0.0,0.0,0.0,0.0,0.0,397000.0,846000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,288568000.0,311190000.0,440125000.0,528281000.0,151258000.0,77658000.0,39101000.0,52679000.0
Property Plant & Equipment Net,28718000.0,30762000.0,6207000.0,4539000.0,3794000.0,3744000.0,4631000.0,5532000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,3847000.0,3177000.0,4670000.0,15071000.0,0.0,0.0,0.0,0.0
Total non-current assets,32966000.0,32857000.0,8156000.0,20004000.0,4373000.0,4133000.0,4990000.0,5900000.0
Total assets,321534000.0,344047000.0,448281000.0,548285000.0,155631000.0,81791000.0,44091000.0,58579000.0
Payables,1972000.0,2237000.0,334000.0,1894000.0,1096000.0,348000.0,557000.0,5452000.0
Short-term debt,10465000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current liabilities,27487000.0,50981000.0,38741000.0,79368000.0,19815000.0,13823000.0,13084000.0,12729000.0
Long-term debt,18443000.0,17641000.0,0.0,865000.0,1514000.0,2146000.0,0.0,0.0
Total debt,28908000.0,17641000.0,0.0,865000.0,1514000.0,2146000.0,0.0,0.0
Deferred revenue,1428000.0,12713000.0,14150000.0,17509000.0,11938000.0,7913000.0,14756000.0,7377000.0
Tax Liabilities,16660000.0,13584000.0,9403000.0,46437000.0,2237000.0,1781000.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,47351000.0,31041000.0,17965000.0,47499000.0,50611000.0,9942000.0,146885000.0,135956000.0
Total liabilities,56395000.0,78845000.0,56706000.0,115079000.0,70426000.0,23765000.0,159969000.0,148685000.0
Other comprehensive income,459820000,421257000,396635000,372605000,274180000,209580000,7000.0,10000.0
Retained earnings (deficit),-294681000.0,-155607000.0,-5048000.0,60649000.0,-188998000.0,-151574000.0,-122702000.0,-95107000.0
Total shareholders equity,265139000.0,265202000.0,391575000.0,433206000.0,85205000.0,58026000.0,-115878000.0,-90106000.0
Investments,226185000.0,232900000.0,414095000.0,367495000.0,133787000.0,67561000.0,26624000.0,46382000.0
Net Debt,-15045000.0,-42149000.0,-7653000.0,-149106000.0,-13753000.0,-6015000.0,-38015000.0,-50781000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,689000.0,1052000.0
Other Liabilities,-18443000.0,-3177000.0,0.0,-11788000.0,0.0,0.0,12527000.0,7277000.0
