Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Cash and cash equivalents,37808000.0,51163000.0,63281000.0,76374000.0,54767000.0,0.0,0.0,27001000.0
Short-term investments,0.0,0.0,327000.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,37808000.0,51163000.0,63281000.0,76374000.0,54767000.0,0.0,0.0,27001000.0
Receivables,4729000.0,1721000.0,693000.0,0.0,0.0,0.0,0.0,1374000.0
Inventories,8569000.0,7833000.0,5245000.0,5767000.0,3451000.0,0.0,0.0,279000.0
Total current assets,52983000.0,62651000.0,71867000.0,85881000.0,65520000.0,0.0,0.0,32491000.0
Property Plant & Equipment Net,6390000.0,7676000.0,8703000.0,9744000.0,11282000.0,0.0,0.0,18271000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,8148000.0,9563000.0,10380000.0,11372000.0,12837000.0,0.0,0.0,19314000.0
Total assets,61131000.0,72214000.0,82247000.0,97253000.0,78357000.0,0.0,0.0,51805000.0
Payables,5211000.0,7521000.0,4007000.0,3629000.0,10638000.0,0.0,0.0,5032000.0
Short-term debt,33027000.0,5921000.0,53872000.0,0.0,0.0,0.0,0.0,0.0
Total current liabilities,25353000.0,22752000.0,66212000.0,11235000.0,64354000.0,0.0,0.0,18693000.0
Long-term debt,47966000.0,46267000.0,19343000.0,67796000.0,67351000.0,0.0,0.0,0.0
Total debt,80993000.0,52188000.0,73215000.0,67796000.0,67351000.0,0.0,0.0,0.0
Deferred revenue,9868000.0,0.0,837000.0,504000.0,886000.0,0.0,0.0,6121000.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,88659000.0,80755000.0,25992000.0,75145000.0,69604000.0,0.0,0.0,59189000.0
Total liabilities,114012000.0,103507000.0,92204000.0,86380000.0,133958000.0,0.0,0.0,77882000.0
Other comprehensive income,269524000,266495000,202575000,194064000,0.0,0.0,0.0,145814000
Retained earnings (deficit),-322553000.0,-297932000.0,-212656000.0,-183291000.0,-241328000.0,0.0,0.0,-171977000.0
Total shareholders equity,-52881000.0,-31293000.0,-9957000.0,10873000.0,-55601000.0,0.0,0.0,-26077000.0
Investments,0.0,0.0,327000.0,0.0,0.0,0.0,0.0,0.0
Net Debt,43185000.0,1025000.0,9934000.0,-8578000.0,12584000.0,0.0,0.0,-27001000.0
Other Assets,0.0,0.0,0.0,0.0,7302000.0,0.0,0.0,0.0
Other Liabilities,0.0,0.0,0.0,0.0,53716000.0,0.0,0.0,0.0
