Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Cash and cash equivalents,12279000.0,22651000.0,21829632.0,28594347.0,3281.0
Short-term investments,0.0,0.0,0.0,0.0,12000.0
Cash and short-term investments,12279000.0,22651000.0,21829632.0,28594347.0,15281.0
Receivables,0.0,0.0,0.0,0.0,0.0
Inventories,0.0,0.0,0.0,0.0,0.0
Total current assets,12510000.0,22969000.0,22230696.0,28762004.0,225942.0
Property Plant & Equipment Net,0.0,0.0,0.0,0.0,0.0
Goodwill and Intangible Assets,6196000.0,6196000.0,6195748.0,6195748.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0
Total non-current assets,6214000.0,6219000.0,6195748.0,6195748.0,0.0
Total assets,18724000.0,29188000.0,28426444.0,34957752.0,225942.0
Payables,7207000.0,11390000.0,12819117.0,1487083.0,2393616.0
Short-term debt,4327000.0,0.0,0.0,3747961.0,8750784.0
Total current liabilities,17323000.0,24016000.0,18617175.0,4735044.0,11144400.0
Long-term debt,10131000.0,14057000.0,0.0,0.0,0.0
Total debt,14458000.0,14057000.0,0.0,3747961.0,8750784.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,10327000.0,14080000.0,0.0,500000.0,0.0
Total liabilities,27650000.0,38096000.0,18617175.0,5235044.0,11144400.0
Other comprehensive income,0.0,0.0,0.0,0.0,0.0
Retained earnings (deficit),-116352000.0,-103308000.0,-60205986.0,-20395225.0,-14884023.0
Total shareholders equity,-36576000.0,-47004000.0,9809269.0,29722708.0,-10918458.0
Investments,0.0,0.0,0.0,0.0,12000.0
Net Debt,2179000.0,,,,
Other Assets,231000.0,,,,
Other Liabilities,5789000.0,12626000.0,5798058.0,-500000.0,0.0
