Date,2019-08-31,2018-08-31,2017-08-31,2016-08-31,2015-08-31,2014-08-31,2013-08-31,2012-08-31,2011-08-31,2010-08-31,2009-08-31
Cash and cash equivalents,12377000.0,4723000.0,7287000.0,26819000.0,22755000.0,25672000.0,13481000.0,89863000.0,49462000.0,30342000.0,41026000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,12377000.0,4723000.0,7287000.0,26819000.0,22755000.0,25672000.0,13481000.0,89863000.0,49462000.0,30342000.0,41026000.0
Receivables,145617000.0,169418000.0,138998000.0,113952000.0,111492000.0,189359000.0,188270000.0,137313000.0,229975000.0,126156000.0,117666000.0
Inventories,187320000.0,205877000.0,166942000.0,132972000.0,156532000.0,216172000.0,236049000.0,246992000.0,335120000.0,268103000.0,184455000.0
Total current assets,466288000.0,448359000.0,337950000.0,299806000.0,322365000.0,463932000.0,467230000.0,516819000.0,653999000.0,460794000.0,857219000.0
Property Plant & Equipment Net,456400000.0,415711000.0,390629000.0,392820000.0,427554000.0,523433000.0,564426000.0,564185000.0,555284000.0,460810000.0,447228000.0
Goodwill and Intangible Assets,173719000.0,172423000.0,172259000.0,171778000.0,182029000.0,335738000.0,340528000.0,651269000.0,648711000.0,400776000.0,386981000.0
Long-term investments,10276000.0,11532000.0,11204000.0,13616000.0,15320000.0,0.0,14808000.0,17126000.0,17208000.0,13706000.0,10812000.0
Tax assets,28850000.0,4668000.0,2366000.0,0.0,2792000.0,6865000.0,3750000.0,6362000.0,11784000.0,23647000.0,56999000.0
Total non-current assets,694458000.0,656458000.0,595805000.0,591623000.0,639934000.0,891278000.0,938282000.0,1246754000.0,1236170000.0,882624000.0,205354000.0
Total assets,1160746000.0,1104817000.0,933755000.0,891429000.0,962299000.0,1355210000.0,1405512000.0,1763573000.0,1890169000.0,1343418000.0,1268233000.0
Payables,110297000.0,128495000.0,94674000.0,58439000.0,57105000.0,103453000.0,96348000.0,115007000.0,141011000.0,91879000.0,72289000.0
Short-term debt,1321000.0,1139000.0,721000.0,8374000.0,584000.0,523000.0,9174000.0,683000.0,643000.0,1189000.0,1317000.0
Total current liabilities,268230000.0,254677000.0,176260000.0,133654000.0,120446000.0,177270000.0,166134000.0,178842000.0,233313000.0,160113000.0,140129000.0
Long-term debt,103775000.0,106237000.0,144403000.0,184144000.0,227572000.0,318842000.0,372663000.0,334629000.0,403287000.0,99240000.0,110414000.0
Total debt,105096000.0,107376000.0,145124000.0,192518000.0,228156000.0,319365000.0,381837000.0,335312000.0,403930000.0,100429000.0,111731000.0
Deferred revenue,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,5410000.0,0.0,9000.0,0.0,148000.0,3202000.0,388000.0,38000.0,13833000.0,60446000.0,45299000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,145451000.0,132880000.0,173611000.0,211960000.0,257433000.0,354676000.0,409139000.0,431913000.0,498695000.0,203673000.0,205354000.0
Total liabilities,463782000.0,438739000.0,400169000.0,393708000.0,427764000.0,584426000.0,628954000.0,682990000.0,795457000.0,363786000.0,345483000.0
Other comprehensive income,33900000,37129000,38250000,31254000,26517000,19470000,33647000,26035000,3822000,-2552000.0,-2546000.0
Retained earnings (deficit),675363000.0,639684000.0,503770000.0,480100000.0,520066000.0,737571000.0,751879000.0,1056024000.0,1065109000.0,948642000.0,894243000.0
Total shareholders equity,696964000.0,666078000.0,533586000.0,497721000.0,534535000.0,770784000.0,776558000.0,1080583000.0,1094712000.0,975326000.0,919367000.0
Investments,10276000.0,11532000.0,11204000.0,13616000.0,15320000.0,0.0,14808000.0,17126000.0,17208000.0,13706000.0,10812000.0
Net Debt,92719000.0,102653000.0,137837000.0,165699000.0,205401000.0,293693000.0,368356000.0,245449000.0,354468000.0,70087000.0,70705000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36193000.0,67867000.0
Other Liabilities,50101000.0,51182000.0,50298000.0,48094000.0,49885000.0,52480000.0,53681000.0,72235000.0,63449000.0,67045000.0,66523000.0
