Date,2019-07-31,2018-07-31,2017-07-31,2016-07-31,2015-07-31
Cash and cash equivalents,396678000.0,305975000.0,138359000.0,99209000.0,67879000.0
Short-term investments,512156000.0,628328000.0,210694000.0,85991000.0,82660000.0
Cash and short-term investments,908834000.0,934303000.0,349053000.0,185200000.0,150539000.0
Receivables,245475000.0,258289000.0,178876000.0,110659000.0,39253000.0
Inventories,0.0,0.0,0.0,0.0,0.0
Total current assets,1275212000.0,1263101000.0,583970000.0,329861000.0,209283000.0
Property Plant & Equipment Net,136962000.0,85111000.0,58072000.0,42218000.0,26634000.0
Goodwill and Intangible Assets,251953000.0,133125000.0,42673000.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0
Tax assets,18000000.0,2860000.0,3176000.0,0.0,0.0
Total non-current assets,510830000.0,336779000.0,142103000.0,69225000.0,40548000.0
Total assets,1786042000.0,1599880000.0,726073000.0,399086000.0,249831000.0
Payables,74047000.0,65503000.0,73725000.0,52111000.0,32223000.0
Short-term debt,513377000.0,355559000.0,0.0,0.0,0.0
Total current liabilities,599315000.0,458231000.0,374158000.0,212764000.0,105316000.0
Long-term debt,458910000.0,429598000.0,0.0,73260000.0,0.0
Total debt,972287000.0,785157000.0,0.0,73260000.0,0.0
Deferred revenue,396667000.0,275648000.0,233498000.0,296465000.0,103598000.0
Tax Liabilities,9651000.0,20863000.0,3580000.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,1513211000.0,1170429000.0,302862000.0,252258000.0,68870000.0
Total liabilities,1599149000.0,1273101000.0,677871000.0,465022000.0,174186000.0
Other comprehensive income,1835528000,1355907000,948134000,-12000.0,-14000.0
Retained earnings (deficit),-1649309000.0,-1028130000.0,-899830000.0,-441933000.0,-273434000.0
Total shareholders equity,186893000.0,326779000.0,48202000.0,-376315000.0,-234734000.0
Investments,512156000.0,628328000.0,210694000.0,85991000.0,82660000.0
Net Debt,575609000.0,479182000.0,-138359000.0,-111940000.0,-150539000.0
Other Assets,0.0,0.0,0.0,34002000.0,19491000.0
Other Liabilities,0.0,0.0,851000.0,160653000.0,73093000.0
