Date,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,2866000000.0,1917000000.0,2800000000.0,2392000000.0,1481000000.0,2497000000.0,1542000000.0,760000000.0,0.0,0.0,1209927000.0
Short-term investments,28000000.0,18000000.0,12000000.0,8000000.0,6000000.0,3000000.0,18000000.0,1000000.0,0.0,0.0,24602000.0
Cash and short-term investments,2894000000.0,1935000000.0,2812000000.0,2400000000.0,1487000000.0,2500000000.0,1560000000.0,761000000.0,0.0,0.0,1234529000.0
Receivables,1577000000.0,1449000000.0,1319000000.0,1122000000.0,991000000.0,932000000.0,979000000.0,954000000.0,0.0,0.0,969662000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301229000.0
Total current assets,4712000000.0,3604000000.0,4324000000.0,3671000000.0,3296000000.0,3966000000.0,2936000000.0,3899000000.0,0.0,0.0,2936396000.0
Property Plant & Equipment Net,320000000.0,270000000.0,275000000.0,271000000.0,270000000.0,206000000.0,249000000.0,368000000.0,0.0,0.0,579796000.0
Goodwill and Intangible Assets,4999000000.0,5059000000.0,4377000000.0,4455000000.0,4404000000.0,2391000000.0,2445000000.0,2519000000.0,0.0,0.0,2229242000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,52000000.0,52000000.0,59000000.0,61000000.0,109000000.0,363000000.0,108000000.0,117000000.0,0.0,0.0,278414000.0
Total non-current assets,6636000000.0,5854000000.0,5101000000.0,4998000000.0,4887000000.0,2805000000.0,3125000000.0,3153000000.0,0.0,0.0,3538854000.0
Total assets,11348000000.0,9458000000.0,9425000000.0,8669000000.0,8183000000.0,6771000000.0,6061000000.0,7052000000.0,0.0,0.0,6475250000.0
Payables,190000000.0,211000000.0,195000000.0,183000000.0,206000000.0,191000000.0,219000000.0,249000000.0,0.0,0.0,301828000.0
Short-term debt,461000000.0,0.0,399000000.0,0.0,143000000.0,402000000.0,0.0,457000000.0,0.0,0.0,0.0
Total current liabilities,3093000000.0,2629000000.0,3214000000.0,2611000000.0,2908000000.0,3967000000.0,2372000000.0,3667000000.0,0.0,0.0,2451954000.0
Long-term debt,3948000000.0,3662000000.0,3170000000.0,3564000000.0,3468000000.0,799000000.0,799000000.0,799000000.0,0.0,0.0,1197791000.0
Total debt,4409000000.0,3662000000.0,3569000000.0,3564000000.0,3611000000.0,1201000000.0,799000000.0,1256000000.0,0.0,0.0,1197791000.0
Deferred revenue,1928000000.0,1641000000.0,1613000000.0,1509000000.0,1421000000.0,1323000000.0,1309000000.0,1229000000.0,0.0,0.0,1115357000.0
Tax Liabilities,68000000.0,72000000.0,77000000.0,95000000.0,56000000.0,32000000.0,15000000.0,158000000.0,0.0,0.0,17086000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,4772000000.0,4458000000.0,3916000000.0,4051000000.0,3836000000.0,1122000000.0,1271000000.0,1323000000.0,0.0,0.0,2094119000.0
Total liabilities,10869000000.0,8830000000.0,8714000000.0,8019000000.0,7989000000.0,6283000000.0,4760000000.0,6285000000.0,0.0,0.0,4546073000.0
Other comprehensive income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-343017000.0
Retained earnings (deficit),12205000000.0,11284000000.0,10025000000.0,9210000000.0,7636000000.0,6946000000.0,7384000000.0,6525000000.0,0.0,0.0,6522613000.0
Total shareholders equity,479000000.0,628000000.0,711000000.0,650000000.0,194000000.0,488000000.0,1301000000.0,767000000.0,0.0,0.0,1847287000.0
Investments,28000000.0,18000000.0,12000000.0,8000000.0,6000000.0,3000000.0,18000000.0,1000000.0,0.0,0.0,24602000.0
Net Debt,1543000000.0,1745000000.0,769000000.0,1172000000.0,2130000000.0,-1296000000.0,-743000000.0,496000000.0,0.0,0.0,-36738000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430976000.0
Other Liabilities,3004000000.0,1743000000.0,1584000000.0,1357000000.0,1245000000.0,1194000000.0,1117000000.0,1295000000.0,0.0,0.0,2150126000.0
