Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,7585392.0,8209071.0,4894834.0,26957938.0,50320656.0,26309449.0,17682517.0,11362325.0,671279.0,71983.0
Short-term investments,0.0,12000.0,123000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,7585392.0,8221071.0,5017834.0,26957938.0,50320656.0,26309449.0,17682517.0,11362325.0,671279.0,71983.0
Receivables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5711.0,7261.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,7998672.0,8442886.0,5402167.0,29228422.0,51259157.0,26441435.0,17847407.0,11405445.0,737524.0,86280.0
Property Plant & Equipment Net,5997582.0,6837861.0,7980011.0,9331446.0,9945428.0,1298504.0,59290.0,76230.0,0.0,0.0
Goodwill and Intangible Assets,0.0,0.0,0.0,3130583.0,664169.0,734957.0,420468.0,465924.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,6031438.0,6871717.0,8193619.0,21190171.0,19009253.0,9577317.0,7999758.0,8077154.0,0.0,0.0
Total assets,14030110.0,15314603.0,13595786.0,50418593.0,70268410.0,36018752.0,25847165.0,19482599.0,737524.0,86280.0
Payables,1324651.0,2785529.0,709294.0,2880662.0,3299025.0,1900576.0,1201122.0,630622.0,658274.0,79445.0
Short-term debt,0.0,0.0,0.0,275000.0,0.0,0.0,0.0,0.0,3142589.0,200000.0
Total current liabilities,1384230.0,3878369.0,2134566.0,5515113.0,3679983.0,2472632.0,1635893.0,1291533.0,4745960.0,354250.0
Long-term debt,476753.0,537364.0,588303.0,4921552.0,661160.0,0.0,0.0,0.0,0.0,0.0
Total debt,476753.0,537364.0,588303.0,5196552.0,661160.0,0.0,0.0,0.0,3142589.0,200000.0
Deferred revenue,0.0,0.0,0.0,85714.0,85714.0,50000.0,50000.0,50000.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,953506.0,19674728.0,1176606.0,5304588.0,1129909.0,331250.0,381250.0,431250.0,0.0,0.0
Total liabilities,8830110.0,49491488.0,6961475.0,13419435.0,4150145.0,2941596.0,2017143.0,1722783.0,4745960.0,354250.0
Other comprehensive income,176191414,170803783,159707034,170908770,168017638,0.0,23826321,17756708,0.0,0.0
Retained earnings (deficit),-171002508.0,-204988674.0,-153078441.0,-133914812.0,-101904570.0,33214870.0,0.0,0.0,-9818318.0,-1764923.0
Total shareholders equity,5200000.0,-34176885.0,6634311.0,36999158.0,66118265.0,33077156.0,23830022.0,17759816.0,-4008436.0,-267970.0
Investments,0.0,12000.0,123000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,-7108639.0,-7671707.0,-4306531.0,-21761386.0,-49659496.0,-26309449.0,-17682517.0,-11362325.0,2471310.0,128017.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60534.0,7036.0
Other Liabilities,6492374.0,25938391.0,3650303.0,2599734.0,-659747.0,137714.0,0.0,0.0,945097.0,74805.0
