Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Cash and cash equivalents,8958000.0,9185000.0,188063.0,1007861.0
Short-term investments,0.0,0.0,0.0,0.0
Cash and short-term investments,8958000.0,9185000.0,188063.0,1007861.0
Receivables,206502000.0,94820000.0,0.0,0.0
Inventories,16218000.0,10082000.0,0.0,0.0
Total current assets,256347000.0,127783000.0,261504.0,1007861.0
Property Plant & Equipment Net,183750000.0,83666000.0,0.0,0.0
Goodwill and Intangible Assets,378818000.0,154868000.0,0.0,0.0
Long-term investments,0.0,0.0,501340910.0,500089682.0
Tax assets,316158000.0,129855000.0,0.0,0.0
Total non-current assets,2496138000.0,1282959000.0,501340910.0,500089682.0
Total assets,2752485000.0,1410742000.0,501602414.0,501097543.0
Payables,90353000.0,57051000.0,75671.0,133460.0
Short-term debt,1959000.0,1881000.0,0.0,0.0
Total current liabilities,269023000.0,155730000.0,75671.0,133460.0
Long-term debt,1674540000.0,624865000.0,0.0,0.0
Total debt,1676499000.0,626746000.0,0.0,0.0
Deferred revenue,68398000.0,37041000.0,0.0,0.0
Tax Liabilities,64444000.0,72660000.0,0.0,0.0
Deposit Liabilities,3380000.0,8141000.0,0.0,0.0
Total non-current liabilities,1781265000.0,770462000.0,0.0,0.0
Total liabilities,2114270000.0,975123000.0,496602411.0,496097540.0
Other comprehensive income,2389549000,2121927000,4456901,5019561
Retained earnings (deficit),-1683319000.0,-1636819000.0,541852.0,-20808.0
Total shareholders equity,638215000.0,435619000.0,5000003.0,5000003.0
Investments,0.0,0.0,501340910.0,500089682.0
Net Debt,1667541000.0,617561000.0,-188063.0,-1007861.0
Other Assets,0.0,0.0,0.0,0.0
Other Liabilities,63982000.0,48931000.0,496526740.0,495964080.0
