Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Cash and cash equivalents,188712000.0,47981000.0,39452000.0,25152000.0,28289000.0,53690000.0,32513000.0,34778000.0,32417000.0
Short-term investments,481345000.0,473275000.0,456700000.0,213698000.0,137518000.0,181409000.0,,,
Cash and short-term investments,670057000.0,521256000.0,496152000.0,238850000.0,165807000.0,235099000.0,,,
Receivables,16822000.0,11944000.0,6708000.0,4105000.0,2833000.0,2904000.0,0.0,0.0,0.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,686879000.0,533200000.0,502860000.0,242955000.0,168640000.0,238003000.0,,,
Property Plant & Equipment Net,10697000.0,10058000.0,10044000.0,8521000.0,7061000.0,7134000.0,793000.0,0.0,0.0
Goodwill and Intangible Assets,4687000.0,4687000.0,4687000.0,4687000.0,4687000.0,4687000.0,4687000.0,4687000.0,4687000.0
Long-term investments,181632000.0,43442000.0,37170000.0,24089000.0,26349000.0,51112000.0,,,
Tax assets,6605000.0,3385000.0,3262000.0,2364000.0,2212000.0,1917000.0,0.0,0.0,0.0
Total non-current assets,2854813000.0,2234487000.0,1351475000.0,1026915000.0,801863000.0,564339000.0,,,
Total assets,3541692000.0,2767687000.0,1854335000.0,1269870000.0,970503000.0,802342000.0,636367000.0,585440000.0,503915000.0
Payables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Short-term debt,33875000.0,36726000.0,36578000.0,12724000.0,2873000.0,2789000.0,,,
Total current liabilities,33875000.0,36726000.0,36578000.0,12724000.0,2873000.0,2789000.0,,,
Long-term debt,525153000.0,410176000.0,189981000.0,190957000.0,106897000.0,31793000.0,,,
Total debt,559028000.0,446902000.0,226559000.0,203681000.0,109770000.0,34582000.0,40686000.0,40573000.0,30455000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,2671351000.0,2084941000.0,1462867000.0,956054000.0,758598000.0,673095000.0,530691000.0,486665000.0,422703000.0
Total non-current liabilities,531758000.0,413561000.0,193243000.0,193321000.0,109109000.0,33710000.0,,,
Total liabilities,3252957000.0,2543560000.0,1700393000.0,1165540000.0,873718000.0,711434000.0,575017000.0,530017000.0,455018000.0
Other comprehensive income,0.0,0.0,0.0,0.0,0.0,0.0,1818000.0,1220000.0,-2060000.0
Retained earnings (deficit),77689000.0,57103000.0,43704000.0,32980000.0,25146000.0,21902000.0,18024000.0,12897000.0,9711000.0
Total shareholders equity,288735000.0,224127000.0,153942000.0,104330000.0,96785000.0,90908000.0,61350000.0,55423000.0,48897000.0
Investments,662977000.0,516717000.0,493870000.0,237787000.0,163867000.0,232521000.0,575198000.0,526874000.0,444748000.0
Net Debt,370316000.0,398921000.0,187107000.0,178529000.0,81481000.0,-19108000.0,,,
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,,,
Other Liabilities,2687324000.0,2093273000.0,1470572000.0,959495000.0,761736000.0,674935000.0,,,
