Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Cash and cash equivalents,2460000.0,524000.0,466000.0,2175000.0,12232000.0,6642000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,2460000.0,524000.0,466000.0,2175000.0,12232000.0,6642000.0
Receivables,54794000.0,79185000.0,77868000.0,38684000.0,21998000.0,26169000.0
Inventories,31490000.0,23536000.0,29764000.0,24245000.0,18064000.0,19083000.0
Total current assets,97511000.0,109663000.0,120715000.0,67321000.0,58080000.0,56999000.0
Property Plant & Equipment Net,557028000.0,562330000.0,516418000.0,405582000.0,316259000.0,330167000.0
Goodwill and Intangible Assets,85615000.0,85724000.0,86986000.0,89014000.0,5601000.0,5930000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,651259000.0,650448000.0,605453000.0,507226000.0,326409000.0,343004000.0
Total assets,748770000.0,760111000.0,726168000.0,574547000.0,384489000.0,400003000.0
Payables,15551000.0,7554000.0,9869000.0,9303000.0,6367000.0,8306000.0
Short-term debt,2722000.0,6186000.0,4109000.0,6523000.0,10237000.0,5435000.0
Total current liabilities,167332000.0,74530000.0,68324000.0,40533000.0,24896000.0,32854000.0
Long-term debt,429933000.0,394831000.0,346686000.0,191861000.0,83838000.0,95089000.0
Total debt,432655000.0,401017000.0,350795000.0,198384000.0,94075000.0,100524000.0
Deferred revenue,300000.0,0.0,0.0,485000.0,60000.0,602000.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,433712000.0,400322000.0,347557000.0,192447000.0,85065000.0,95738000.0
Total liabilities,602054000.0,549742000.0,413995000.0,251386000.0,109961000.0,128592000.0
Other comprehensive income,145838000,216449000,310983000,323161000,0.0,0.0
Retained earnings (deficit),439000.0,-3040000.0,595000.0,0.0,,
Total shareholders equity,146716000.0,210369000.0,312173000.0,323161000.0,271495000.0,268299000.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,430195000.0,400493000.0,350329000.0,196209000.0,81843000.0,93882000.0
Other Assets,0.0,0.0,0.0,0.0,5786000.0,5105000.0
Other Liabilities,1010000.0,74890000.0,-1886000.0,18406000.0,8292000.0,19113000.0
