Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,1000000000.0,1553000000.0,1515000000.0,755000000.0,1354000000.0,604000000.0,570000000.0,408000000.0,578000000.0,1218000000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,1000000000.0,1553000000.0,1515000000.0,755000000.0,1354000000.0,604000000.0,570000000.0,408000000.0,578000000.0,1218000000.0
Receivables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2262000000.0
Inventories,2092000000.0,1738000000.0,1573000000.0,2074000000.0,2496000000.0,2688000000.0,2503000000.0,2775000000.0,2352000000.0,1679000000.0
Total current assets,4830000000.0,4755000000.0,4356000000.0,3917000000.0,6431000000.0,6078000000.0,5374000000.0,5774000000.0,5304000000.0,5015000000.0
Property Plant & Equipment Net,4865000000.0,4280000000.0,3979000000.0,4411000000.0,4574000000.0,5922000000.0,6408000000.0,6579000000.0,6486000000.0,6820000000.0
Goodwill and Intangible Assets,158000000.0,167000000.0,175000000.0,196000000.0,204000000.0,275000000.0,2075000000.0,2045000000.0,2035000000.0,2006000000.0
Long-term investments,4000000.0,3000000.0,4000000.0,0.0,0.0,0.0,5000000.0,5000000.0,7000000.0,0.0
Tax assets,445000000.0,56000000.0,6000000.0,15000000.0,46000000.0,16000000.0,424000000.0,649000000.0,515000000.0,1048000000.0
Total non-current assets,6152000000.0,5107000000.0,4804000000.0,5273000000.0,5883000000.0,7065000000.0,9843000000.0,10299000000.0,10046000000.0,10407000000.0
Total assets,10982000000.0,9862000000.0,9160000000.0,9190000000.0,12314000000.0,13143000000.0,15217000000.0,16073000000.0,15350000000.0,15422000000.0
Payables,2454000000.0,2096000000.0,1602000000.0,1412000000.0,1871000000.0,1681000000.0,1744000000.0,1977000000.0,1738000000.0,2311000000.0
Short-term debt,65000000.0,3000000.0,50000000.0,45000000.0,378000000.0,323000000.0,2000000.0,20000000.0,216000000.0,42000000.0
Total current liabilities,3197000000.0,2721000000.0,2331000000.0,2148000000.0,3569000000.0,3245000000.0,2990000000.0,3649000000.0,3147000000.0,2474000000.0
Long-term debt,2316000000.0,2700000000.0,2981000000.0,3116000000.0,3120000000.0,3616000000.0,3936000000.0,3828000000.0,3517000000.0,3345000000.0
Total debt,2381000000.0,2703000000.0,3031000000.0,3161000000.0,3498000000.0,3939000000.0,3938000000.0,3848000000.0,3733000000.0,3387000000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,118000000.0,132000000.0,128000000.0,99000000.0,134000000.0,140000000.0,146000000.0,118000000.0,116000000.0,89000000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,2602000000.0,3061000000.0,3338000000.0,3504000000.0,3828000000.0,4485000000.0,4504000000.0,4437000000.0,4111000000.0,7969000000.0
Total liabilities,6780000000.0,6542000000.0,6886000000.0,6754000000.0,8515000000.0,9795000000.0,11740000000.0,12573000000.0,11499000000.0,10443000000.0
Other comprehensive income,3839000000,3856000000,3845000000,3264000000,3227000000,3187000000,3131000000,3100000000,3070000000,-2728000000.0
Retained earnings (deficit),1212000000.0,133000000.0,-250000000.0,190000000.0,1862000000.0,1762000000.0,3463000000.0,3616000000.0,3698000000.0,4209000000.0
Total shareholders equity,4202000000.0,3320000000.0,2274000000.0,2436000000.0,3799000000.0,3348000000.0,3477000000.0,3500000000.0,3851000000.0,4676000000.0
Investments,4000000.0,3000000.0,4000000.0,0.0,0.0,0.0,5000000.0,5000000.0,7000000.0,0.0
Net Debt,1381000000.0,1150000000.0,1516000000.0,2406000000.0,2144000000.0,3335000000.0,3368000000.0,3440000000.0,3155000000.0,2169000000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-144000000.0
Other Liabilities,981000000.0,760000000.0,1217000000.0,1102000000.0,1118000000.0,2065000000.0,4246000000.0,4487000000.0,4241000000.0,121000000.0
