Date,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Cash and cash equivalents,1175000000.0,4074000000.0,3032000000.0,3704000000.0,3085000000.0,3276000000.0,2990000000.0
Short-term investments,20613000000.0,19895000000.0,20157000000.0,19501000000.0,17884000000.0,18656000000.0,
Cash and short-term investments,21788000000.0,23969000000.0,23189000000.0,23205000000.0,20969000000.0,21932000000.0,
Receivables,1.19088e+11,1.1666e+11,1.10617e+11,3000000.0,14000000.0,24000000.0,446000000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,1.40876e+11,1.40629e+11,1.33806e+11,23208000000.0,20983000000.0,21956000000.0,
Property Plant & Equipment Net,761000000.0,791000000.0,685000000.0,601000000.0,595000000.0,595000000.0,592000000.0
Goodwill and Intangible Assets,7044000000.0,6923000000.0,6887000000.0,6876000000.0,6876000000.0,6876000000.0,6876000000.0
Long-term investments,807000000.0,834000000.0,192000000.0,439000000.0,356000000.0,370000000.0,
Tax assets,552000000.0,792000000.0,696000000.0,1091000000.0,936000000.0,936000000.0,0.0
Total non-current assets,24857000000.0,19889000000.0,18530000000.0,1.26312e+11,1.17225e+11,1.10901e+11,
Total assets,1.65733e+11,1.60518e+11,1.52336e+11,1.4952e+11,1.38208e+11,1.32857e+11,122154000000.0
Payables,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Short-term debt,274000000.0,2809000000.0,2671000000.0,4359000000.0,3432000000.0,10529000000.0,
Total current liabilities,279000000.0,2817000000.0,2676000000.0,4401000000.0,3494000000.0,10601000000.0,
Long-term debt,14047000000.0,14433000000.0,11765000000.0,12790000000.0,9886000000.0,4642000000.0,
Total debt,14321000000.0,17242000000.0,14436000000.0,17149000000.0,13318000000.0,15171000000.0,8447000000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,5000000.0,8000000.0,5000000.0,42000000.0,62000000.0,72000000.0,199000000.0
Deposit Liabilities,1.25313e+11,1.19575e+11,1.15089e+11,1.09804e+11,1.02539e+11,95707000000.0,92180000000.0
Total non-current liabilities,14913000000.0,15006000000.0,12336000000.0,13504000000.0,10616000000.0,5135000000.0,
Total liabilities,1.43532e+11,1.39701e+11,1.32066e+11,1.29773e+11,1.18562e+11,1.13589e+11,102958000000.0
Other comprehensive income,16108000000,16522000000,16920000000,17706000000,18114000000,18340000000,-648000000.0
Retained earnings (deficit),6498000000.0,5385000000.0,4164000000.0,2703000000.0,1913000000.0,1294000000.0,1235000000.0
Total shareholders equity,22201000000.0,20817000000.0,20270000000.0,19747000000.0,19646000000.0,19268000000.0,19196000000.0
Investments,21420000000.0,20729000000.0,20349000000.0,19940000000.0,18240000000.0,19026000000.0,107787000000.0
Net Debt,13146000000.0,13168000000.0,11404000000.0,13445000000.0,10233000000.0,11895000000.0,
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,
Other Liabilities,1.2834e+11,1.21878e+11,1.17054e+11,1.11868e+11,1.04452e+11,97853000000.0,
