Date,2019-06-30,2018-06-30,2017-06-30,2016-06-30,2015-06-30,2014-06-30,2013-06-30,2012-06-30
Cash and cash equivalents,27392000.0,61623000.0,32822000.0,25921000.0,8387000.0,12173000.0,15957000.0,14797000.0
Short-term investments,0.0,0.0,0.0,0.0,1983000.0,0.0,0.0,0.0
Cash and short-term investments,27392000.0,61623000.0,32822000.0,25921000.0,8387000.0,12173000.0,15957000.0,14797000.0
Receivables,27961000.0,24625000.0,9846000.0,14690000.0,9482000.0,6475000.0,7642000.0,7481000.0
Inventories,67768000.0,44268000.0,23835000.0,20431000.0,20393000.0,12890000.0,11639000.0,9123000.0
Total current assets,127651000.0,133914000.0,70084000.0,64714000.0,40261000.0,34310000.0,35461000.0,31413000.0
Property Plant & Equipment Net,65756000.0,40845000.0,24123000.0,17813000.0,14946000.0,10963000.0,6648000.0,4860000.0
Goodwill and Intangible Assets,197465000.0,126451000.0,22289000.0,24173000.0,26660000.0,18076000.0,23253000.0,28431000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,60407000.0,64105000.0,107088000.0,113798000.0,106001000.0,21452000.0,0.0,0.0
Total non-current assets,323663000.0,231854000.0,153579000.0,155816000.0,148867000.0,50491000.0,30466000.0,33312000.0
Total assets,451314000.0,365768000.0,223663000.0,220530000.0,189128000.0,84801000.0,65927000.0,64725000.0
Payables,21174000.0,24349000.0,12722000.0,16158000.0,9151000.0,7161000.0,11294000.0,9853000.0
Short-term debt,0.0,0.0,0.0,8000000.0,6500000.0,0.0,3326000.0,5160000.0
Total current liabilities,75332000.0,65386000.0,39185000.0,47829000.0,33539000.0,42961000.0,25505000.0,23041000.0
Long-term debt,113633000.0,108487000.0,53403000.0,63086000.0,72000000.0,0.0,20263000.0,16083000.0
Total debt,113633000.0,108487000.0,53403000.0,71086000.0,78500000.0,0.0,23589000.0,21243000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,1401000.0,329000.0,113000.0,66000.0,66000.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,115467000.0,109397000.0,54283000.0,64907000.0,73084000.0,995000.0,20408000.0,16239000.0
Total liabilities,247079000.0,231399000.0,174499000.0,206976000.0,215984000.0,65532000.0,45913000.0,39280000.0
Other comprehensive income,113004000,108360000,50836000,44151000,21286000,23945000,0.0,0.0
Retained earnings (deficit),93852000.0,27789000.0,151000.0,-28302000.0,-46239000.0,-4676000.0,5913000.0,-12071000.0
Total shareholders equity,204235000.0,134369000.0,49164000.0,13554000.0,-26856000.0,19269000.0,20014000.0,25445000.0
Investments,0.0,0.0,0.0,0.0,1983000.0,0.0,0.0,0.0
Net Debt,86241000.0,46864000.0,20581000.0,45165000.0,70113000.0,-12173000.0,7632000.0,6446000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,223000.0,12000.0
Other Liabilities,56280000.0,56616000.0,81031000.0,94240000.0,109361000.0,21576000.0,10885000.0,8028000.0
