Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Cash and cash equivalents,31552000.0,31999000.0,104642000.0,79515000.0,58106000.0,45382000.0,361000.0,11000.0
Short-term investments,64126000.0,136421000.0,133330000.0,79576000.0,24757000.0,0.0,0.0,0.0
Cash and short-term investments,95678000.0,168420000.0,237972000.0,159091000.0,82863000.0,45382000.0,361000.0,11000.0
Receivables,12610000.0,21513000.0,20654000.0,48459000.0,26544000.0,16313000.0,3089000.0,0.0
Inventories,8608000.0,17408000.0,21743000.0,41715000.0,34781000.0,14528000.0,7095000.0,6735000.0
Total current assets,126292000.0,175942000.0,230972000.0,253238000.0,151042000.0,82150000.0,6852000.0,13052000.0
Property Plant & Equipment Net,52086000.0,55174000.0,43172000.0,38382000.0,29872000.0,10127000.0,6791000.0,7479000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5403000.0
Long-term investments,8446000.0,0.0,0.0,43219000.0,23262000.0,0.0,0.0,0.0
Tax assets,5403000.0,5625000.0,23243000.0,16331000.0,4611000.0,3800000.0,0.0,0.0
Total non-current assets,66235000.0,103138000.0,125164000.0,97958000.0,64079000.0,18408000.0,0.0,2472000.0
Total assets,192527000.0,279080000.0,356136000.0,351196000.0,215121000.0,100558000.0,18741000.0,20960000.0
Payables,50859000.0,30438000.0,27359000.0,36354000.0,27454000.0,16557000.0,6479000.0,7902000.0
Short-term debt,0.0,0.0,0.0,0.0,0.0,0.0,70241000.0,52815000.0
Total current liabilities,106860000.0,207179000.0,78614000.0,88859000.0,45676000.0,16882000.0,83419000.0,61701000.0
Long-term debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total debt,0.0,0.0,0.0,0.0,0.0,0.0,70241000.0,52815000.0
Deferred revenue,1856000.0,1109000.0,0.0,0.0,0.0,0.0,3767000.0,0.0
Tax Liabilities,5060000.0,10134000.0,9800000.0,9011000.0,5366000.0,325000.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,3767000.0,8619000.0,7933000.0,8635000.0,3778000.0,8238000.0,0.0,2472000.0
Total liabilities,235627000.0,215798000.0,86547000.0,97494000.0,49454000.0,21081000.0,83419000.0,64173000.0
Other comprehensive income,292508000,278335000,256508000,245715000,216393000,168505000,0.0,0.0
Retained earnings (deficit),-336083000.0,-215351000.0,12664000.0,7420000.0,-51056000.0,-89033000.0,-129410000.0,-105032000.0
Total shareholders equity,-43100000.0,63282000.0,269589000.0,253702000.0,165667000.0,79477000.0,-64678000.0,-43213000.0
Investments,72572000.0,136421000.0,133330000.0,122795000.0,48019000.0,0.0,0.0,0.0
Net Debt,-31552000.0,-31999000.0,-104642000.0,-79515000.0,-58106000.0,-45382000.0,69880000.0,52804000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,1344000.0,1162000.0
Other Liabilities,125000000.0,0.0,0.0,0.0,0.0,-4039000.0,6699000.0,984000.0
