Date,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Cash and cash equivalents,19079000000.0,10019000000.0,8079000000.0,8903000000.0,4907000000.0,4315000000.0,3323000000.0,2384000000.0,1512000000.0,1785000000.0
Short-term investments,35776000000.0,31095000000.0,33632000000.0,20546000000.0,13527000000.0,6884000000.0,8126000000.0,7242000000.0,2396000000.0,0.0
Cash and short-term investments,54855000000.0,41114000000.0,41711000000.0,29449000000.0,18434000000.0,11199000000.0,11449000000.0,9626000000.0,3908000000.0,1785000000.0
Receivables,9518000000.0,7587000000.0,5832000000.0,3993000000.0,2559000000.0,1678000000.0,1109000000.0,719000000.0,547000000.0,373000000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,66225000000.0,50480000000.0,48563000000.0,34401000000.0,21652000000.0,13670000000.0,13070000000.0,11267000000.0,4604000000.0,2246000000.0
Property Plant & Equipment Net,9460000000.0,24683000000.0,13721000000.0,8591000000.0,5687000000.0,3967000000.0,2882000000.0,2391000000.0,1475000000.0,574000000.0
Goodwill and Intangible Assets,19609000000.0,19595000000.0,20105000000.0,20657000000.0,21272000000.0,21910000000.0,0.0,0.0,162000000.0,96000000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,5453000000.0,2803000000.0,2268000000.0,2452000000.0,1370000000.0,601000000.0,51000000.0,451000000.0,0.0,0.0
Total non-current assets,67151000000.0,46854000000.0,35961000000.0,30560000000.0,27755000000.0,26514000000.0,4825000000.0,3836000000.0,1727000000.0,744000000.0
Total assets,1.33376e+11,97334000000.0,84524000000.0,64961000000.0,49407000000.0,40184000000.0,17895000000.0,15103000000.0,6331000000.0,2990000000.0
Payables,1363000000.0,820000000.0,380000000.0,302000000.0,196000000.0,176000000.0,87000000.0,65000000.0,234000000.0,104000000.0
Short-term debt,800000000.0,0.0,0.0,0.0,7000000.0,114000000.0,239000000.0,365000000.0,279000000.0,106000000.0
Total current liabilities,15053000000.0,7017000000.0,3760000000.0,2875000000.0,1925000000.0,1424000000.0,1100000000.0,1052000000.0,899000000.0,389000000.0
Long-term debt,9524000000.0,0.0,0.0,0.0,107000000.0,119000000.0,0.0,1500000000.0,398000000.0,367000000.0
Total debt,10324000000.0,0.0,0.0,0.0,114000000.0,233000000.0,239000000.0,1865000000.0,677000000.0,473000000.0
Deferred revenue,269000000.0,147000000.0,98000000.0,90000000.0,56000000.0,66000000.0,38000000.0,30000000.0,90000000.0,42000000.0
Tax Liabilities,624000000.0,491000000.0,230000000.0,3309000000.0,3017000000.0,1682000000.0,1316000000.0,164000000.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,18308000000.0,6863000000.0,7436000000.0,2892000000.0,3371000000.0,2783000000.0,1325000000.0,2296000000.0,533000000.0,439000000.0
Total liabilities,32322000000.0,13207000000.0,10177000000.0,5767000000.0,5189000000.0,4088000000.0,2425000000.0,3348000000.0,1432000000.0,828000000.0
Other comprehensive income,45851000000,42906000000,40584000000,38227000000,34886000000,30225000000,12297000000,10094000000,-6000000.0,-6000000.0
Retained earnings (deficit),55692000000.0,41981000000.0,33990000000.0,21670000000.0,9787000000.0,6099000000.0,3159000000.0,1659000000.0,1606000000.0,606000000.0
Total shareholders equity,1.01054e+11,84127000000.0,74347000000.0,59194000000.0,44218000000.0,36096000000.0,15470000000.0,11755000000.0,4899000000.0,2162000000.0
Investments,35776000000.0,31095000000.0,33632000000.0,20546000000.0,13527000000.0,6884000000.0,8126000000.0,7242000000.0,2396000000.0,0.0
Net Debt,-8755000000.0,-10019000000.0,-8079000000.0,-8903000000.0,-4793000000.0,-4082000000.0,-3084000000.0,-519000000.0,-3231000000.0,-1312000000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149000000.0,88000000.0
Other Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386000000.0,179000000.0
