Date,2019-03-31,2018-03-31,2017-03-31,2016-03-31,2015-03-31
Cash and cash equivalents,27182158.0,8597830.0,4132761.0,2824000.0,2867262.0
Short-term investments,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,27182158.0,8597830.0,4132761.0,2824000.0,2867262.0
Receivables,4020369.0,5247090.0,5456952.0,0.0,25142.0
Inventories,21074243.0,20293392.0,19151609.0,16511000.0,13622092.0
Total current assets,55350892.0,36850286.0,30258664.0,20556000.0,17438954.0
Property Plant & Equipment Net,2356262.0,2819715.0,3160242.0,3985000.0,2675959.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,480000.0,0.0
Tax assets,81461.0,0.0,0.0,,
Total non-current assets,3900205.0,6417995.0,3638630.0,,
Total assets,59251097.0,43268281.0,33897294.0,25021000.0,20593606.0
Payables,3378258.0,4776812.0,11415028.0,275000.0,10791717.0
Short-term debt,648711.0,980195.0,0.0,0.0,0.0
Total current liabilities,7585881.0,7923421.0,11879504.0,8303000.0,12920207.0
Long-term debt,274980.0,0.0,0.0,0.0,0.0
Total debt,923691.0,980195.0,0.0,,
Deferred revenue,0.0,0.0,0.0,,
Tax Liabilities,1164238.0,112000.0,0.0,,
Deposit Liabilities,7121161.0,4192448.0,0.0,,
Total non-current liabilities,1678067.0,1288000.0,0.0,,
Total liabilities,9297971.0,9521025.0,11879504.0,8303000.0,12920207.0
Other comprehensive income,15169506,2813857,-8395.0,,
Retained earnings (deficit),34786735.0,30948006.0,20537889.0,15225000.0,6148890.0
Total shareholders equity,49953126.0,33747256.0,21701193.0,16355000.0,7245773.0
Investments,0.0,0.0,0.0,0.0,0.0
Net Debt,-26258467.0,-7617635.0,-4132761.0,,
Other Assets,0.0,0.0,1517342.0,,
Other Liabilities,34023.0,309604.0,464476.0,8028000.0,2128490.0
