Date,2019-03-31,2018-03-31,2017-03-31,2016-03-31
Cash and cash equivalents,9291933.0,657767.0,65570.0,11000.0
Short-term investments,81265.0,303379.0,0.0,
Cash and short-term investments,9373198.0,961146.0,65570.0,11000.0
Receivables,4499647.0,2963558.0,3897482.0,4099000.0
Inventories,1007918.0,1266880.0,890786.0,1353000.0
Total current assets,15588100.0,6102190.0,4905116.0,5735000.0
Property Plant & Equipment Net,1808133.0,1488857.0,485294.0,430000.0
Goodwill and Intangible Assets,61096.0,60673.0,41004.0,
Long-term investments,0.0,0.0,0.0,
Tax assets,13504.0,6174.0,0.0,
Total non-current assets,1882733.0,1555704.0,526298.0,
Total assets,17470833.0,7657894.0,5431414.0,6206000.0
Payables,4210219.0,2407359.0,1821524.0,2888000.0
Short-term debt,261153.0,385121.0,302168.0,
Total current liabilities,6321372.0,4372119.0,3578768.0,5463000.0
Long-term debt,0.0,0.0,0.0,0.0
Total debt,261153.0,385121.0,302168.0,
Deferred revenue,57553.0,292947.0,585969.0,
Tax Liabilities,1064314.0,870466.0,293676.0,
Deposit Liabilities,0.0,0.0,0.0,
Total non-current liabilities,41706.0,0.0,0.0,
Total liabilities,6363078.0,4372119.0,3578768.0,5463000.0
Other comprehensive income,50395.0,257373.0,11825.0,
Retained earnings (deficit),3083872.0,1544645.0,357064.0,-828000.0
Total shareholders equity,11107755.0,3285775.0,1852646.0,743000.0
Investments,81265.0,303379.0,0.0,
Net Debt,,,,
Other Assets,910416.0,51162.0,,
Other Liabilities,1850000.0,1579639.0,1455076.0,
