Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,175764000.0,144663000.0,212844000.0,220229000.0,269730000.0,173201000.0,81080000.0,267176000.0,46937000.0,337124000.0
Short-term investments,1452494000.0,6799981000.0,5240560000.0,5976911000.0,1379230000.0,1682861000.0,1108753000.0,5613753000.0,5049254000.0,
Cash and short-term investments,1628258000.0,6944644000.0,5453404000.0,6197140000.0,1648960000.0,1856062000.0,1189833000.0,5880929000.0,5096191000.0,
Receivables,47105000.0,27013000.0,18454000.0,23290000.0,18222000.0,13475000.0,12442000.0,15840000.0,13782000.0,0.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,1675363000.0,6971657000.0,5471858000.0,6220430000.0,1667182000.0,1869537000.0,1202275000.0,5896769000.0,5109973000.0,
Property Plant & Equipment Net,5106000.0,2645000.0,2750000.0,4117000.0,3008000.0,1232000.0,494000.0,2048000.0,0.0,0.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,1452494000.0,1476510000.0,1018439000.0,1233256000.0,1379230000.0,1682861000.0,1108753000.0,981837000.0,1154836000.0,
Tax assets,0.0,0.0,0.0,0.0,-10236000.0,-7316000.0,4762000.0,1000000.0,3487000.0,4810000.0
Total non-current assets,10262043000.0,68165000.0,11619000.0,10597000.0,4251784000.0,2738991000.0,3241823000.0,-153471000.0,33715000.0,
Total assets,11937406000.0,7039822000.0,5483477000.0,6231027000.0,5918966000.0,4608528000.0,4444098000.0,5743298000.0,5143688000.0,5252650000.0
Payables,0.0,1339000.0,1151000.0,4764000.0,0.0,0.0,0.0,0.0,0.0,0.0
Short-term debt,2400279000.0,1938682000.0,791539000.0,1855003000.0,1793825000.0,862763000.0,551918000.0,428056000.0,44137000.0,
Total current liabilities,2400279000.0,1940021000.0,792690000.0,1859767000.0,1793825000.0,864100000.0,551918000.0,428056000.0,44137000.0,
Long-term debt,2572158000.0,2575023000.0,2620683000.0,2038175000.0,1194567000.0,476467000.0,139500000.0,139500000.0,139500000.0,
Total debt,4972437000.0,4513705000.0,3412222000.0,3893178000.0,2988392000.0,1339230000.0,691418000.0,567556000.0,183637000.0,4082529000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,1337000.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,2581180000.0,2586787000.0,2621581000.0,2038175000.0,1204803000.0,483783000.0,143812000.0,2639500000.0,139500000.0,
Total liabilities,10588612000.0,5827535000.0,4334049000.0,5084762000.0,4662825000.0,3362745000.0,3303934000.0,4850714000.0,4078935000.0,4263559000.0
Other comprehensive income,0.0,0.0,0.0,34807000,207752000,289894000,367963000,403666000,476693000,64860000.0
Retained earnings (deficit),1409941000.0,1290341000.0,1149935000.0,1018683000.0,906867000.0,806298000.0,633052000.0,501283000.0,474940000.0,-768283000.0
Total shareholders equity,1348794000.0,1212287000.0,1149428000.0,1146265000.0,1256141000.0,1245783000.0,1140164000.0,892584000.0,1064753000.0,971721000.0
Investments,2904988000.0,8276491000.0,6258999000.0,7210167000.0,2758460000.0,3365722000.0,2217506000.0,6595590000.0,6204090000.0,1120488000.0
Net Debt,4796673000.0,4369042000.0,3199378000.0,3672949000.0,2718662000.0,1166029000.0,610338000.0,300380000.0,136700000.0,
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Other Liabilities,5607153000.0,1300727000.0,919778000.0,1186820000.0,1664197000.0,2014862000.0,2608204000.0,1783158000.0,3895298000.0,
