Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Cash and cash equivalents,2512000000.0,2961000000.0,1851000000.0,2000000.0,1631000.0
Short-term investments,53000000.0,469000000.0,72000000.0,0.0,0.0
Cash and short-term investments,2565000000.0,3430000000.0,1923000000.0,2000000.0,1631000.0
Receivables,2154000000.0,1871000000.0,1345000000.0,1000000.0,1101000.0
Inventories,0.0,0.0,0.0,53000000.0,48961000.0
Total current assets,26603000000.0,28297000000.0,30447000000.0,1062000000.0,645436000.0
Property Plant & Equipment Net,1043000000.0,951000000.0,844000000.0,30000000.0,31617000.0
Goodwill and Intangible Assets,24769000000.0,26517000000.0,29103000000.0,101000000.0,99662000.0
Long-term investments,0.0,0.0,0.0,927000000.0,513814000.0
Tax assets,0.0,0.0,0.0,0.0,0.0
Total non-current assets,6312000000.0,6914000000.0,7597000000.0,409000000.0,246214000.0
Total assets,31907000000.0,33968000000.0,33982000000.0,1126000000.0,705786000.0
Payables,2499000000.0,2551000000.0,2098000000.0,23000000.0,25823000.0
Short-term debt,5000000.0,538000000.0,7000000.0,0.0,27569000.0
Total current liabilities,8078000000.0,7952000000.0,6093000000.0,45000000.0,70274000.0
Long-term debt,4238000000.0,4329000000.0,3788000000.0,36000000.0,24321000.0
Total debt,4243000000.0,4867000000.0,3795000000.0,36000000.0,51890000.0
Deferred revenue,4694000000.0,3548000000.0,2838000000.0,4000000.0,3625000.0
Tax Liabilities,1540000000.0,2155000000.0,3477000000.0,373000000.0,221893000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,6312000000.0,6914000000.0,7597000000.0,409000000.0,246214000.0
Total liabilities,14390000000.0,14866000000.0,13690000000.0,454000000.0,316488000.0
Other comprehensive income,36000000.0,59000000.0,-32000000.0,-33000000.0,-16136000.0
Retained earnings (deficit),2051000000.0,2179000000.0,2371000000.0,66000000.0,-215101000.0
Total shareholders equity,2401000000.0,2609000000.0,2763000000.0,672000000.0,387236000.0
Investments,53000000.0,469000000.0,72000000.0,927000000.0,513814000.0
Net Debt,1678000000.0,1437000000.0,1872000000.0,34000000.0,50259000.0
Other Assets,585000000.0,370000000.0,267000000.0,8000000.0,8657000.0
Other Liabilities,5574000000.0,4863000000.0,3988000000.0,22000000.0,16882000.0
