Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Depreciation & Amortization,130800000.0,115700000.0,102276000.0,104414000.0,113643000.0,95196000.0,85604000.0
Stock-based compensation,15800000.0,13800000.0,17061000.0,9002000.0,10501000.0,9950000.0,7328000.0
Operating Cash Flow,366500000.0,391300000.0,403658000.0,353249000.0,117221000.0,211335000.0,186115000.0
Capital Expenditure,121400000.0,147400000.0,123873000.0,109267000.0,98606000.0,-54775000.0,-112425000.0
Acquisitions and disposals,-0.0,-82300000.0,-0.0,-0.0,-0.0,15221000.0,253000.0
Investment purchases and sales,-142900000.0,-88900000.0,-215083000.0,0.0,0.0,0.0,0.0
Investing Cash flow,-118700000.0,-182600000.0,-117294000.0,-106671000.0,-101057000.0,-33358000.0,-117295000.0
Issuance (repayment) of debt,-600000.0,-21500000.0,-5000000.0,-2500000.0,56901000.0,-171943000.0,-231292000.0
Issuance (buybacks) of shares,-142900000.0,-88900000.0,-215083000.0,-431261000.0,-220786000.0,0.0,162155000.0
Dividend payments,-66000000.0,-58000000.0,-0.0,-0.0,-0.0,0.0,0.0
Financing Cash Flow,-222200000.0,-253000000.0,-247536000.0,-26218000.0,8119000.0,-220198000.0,-77217000.0
Effect of forex changes on cash,-6100000.0,12000000.0,-4975000.0,-9885000.0,-8453000.0,2367000.0,-559000.0
Net cash flow / Change in cash,19500000.0,-32300000.0,33853000.0,210475000.0,24283000.0,-39854000.0,-8956000.0
Free Cash Flow,245100000.0,243900000.0,279785000.0,243982000.0,18615000.0,156560000.0,73690000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,-0.9991,-0.9991
