Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,0.0,76786000.0,61244000.0,50789000.0,28971000.0,55751000.0,84413000.0,0.0,0.0,299920000.0
Short-term investments,83587000.0,100900000.0,100900000.0,100900000.0,100900000.0,58408000.0,0.0,0.0,0.0,
Cash and short-term investments,83587000.0,177686000.0,162144000.0,151689000.0,129871000.0,114159000.0,84413000.0,0.0,0.0,
Receivables,55630000.0,11417000.0,0.0,0.0,0.0,3145000.0,102897000.0,0.0,0.0,83566000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,139217000.0,189103000.0,162144000.0,151689000.0,129871000.0,117304000.0,187310000.0,0.0,0.0,
Property Plant & Equipment Net,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6711327000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,48600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Tax assets,67060000.0,32227000.0,5076000.0,26117000.0,252000.0,30353000.0,44828000.0,0.0,0.0,42015000.0
Total non-current assets,6050787000.0,5889937000.0,6070674000.0,5992505000.0,5967157000.0,5962109000.0,6214070000.0,0.0,0.0,
Total assets,6190004000.0,6079040000.0,6232818000.0,6144194000.0,6097028000.0,6079413000.0,6401380000.0,0.0,0.0,7906468000.0
Payables,0.0,0.0,36677000.0,36123000.0,41919000.0,43161000.0,30747000.0,0.0,0.0,29819000.0
Short-term debt,160360000.0,67200000.0,17930000.0,27000000.0,112330000.0,50400000.0,0.0,0.0,0.0,
Total current liabilities,162978000.0,82163000.0,106259000.0,130072000.0,238417000.0,204207000.0,162860000.0,0.0,0.0,
Long-term debt,4075665000.0,3900000000.0,3900000000.0,3873160000.0,4135139000.0,50400000.0,0.0,0.0,0.0,
Total debt,4236025000.0,3967200000.0,3917930000.0,3900160000.0,4247469000.0,100800000.0,0.0,0.0,0.0,5479476000.0
Deferred revenue,0.0,12487000.0,49366000.0,64052000.0,81882000.0,107775000.0,128577000.0,0.0,0.0,178878000.0
Tax Liabilities,2618000.0,2476000.0,2286000.0,2897000.0,2286000.0,2871000.0,3536000.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34052000.0
Total non-current liabilities,4142725000.0,3932227000.0,3905076000.0,3899277000.0,4173370000.0,137759000.0,69041000.0,0.0,0.0,
Total liabilities,4490585000.0,4415896000.0,4438915000.0,4521803000.0,4869293000.0,5111956000.0,5485955000.0,0.0,0.0,6255109000.0
Other comprehensive income,1688340000,1654366000,1790312000,1632908000,1239183000,975202000,921053000,0.0,0.0,-1138000.0
Retained earnings (deficit),4794000.0,3603000.0,1011000.0,-6040000.0,-6456000.0,-4602000.0,-3542000.0,0.0,0.0,-2492082000.0
Total shareholders equity,1699419000.0,1663144000.0,1793903000.0,1622391000.0,1227735000.0,967457000.0,915425000.0,0.0,0.0,1239718000.0
Investments,132187000.0,100900000.0,100900000.0,100900000.0,100900000.0,58408000.0,0.0,0.0,0.0,244888000.0
Net Debt,4236025000.0,3890414000.0,3856686000.0,3849371000.0,4218498000.0,45049000.0,-84413000.0,0.0,0.0,
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Other Liabilities,184882000.0,401506000.0,427580000.0,492454000.0,457506000.0,4769990000.0,5254054000.0,0.0,0.0,
