Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Cash and cash equivalents,248524000.0,128087000.0,565333000.0,626595000.0,468393000.0,70766000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,248524000.0,128087000.0,565333000.0,626595000.0,468393000.0,70766000.0
Receivables,145161000.0,89680000.0,89461000.0,103811000.0,31986000.0,1505000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,501185000.0,341536000.0,893016000.0,954367000.0,612404000.0,106358000.0
Property Plant & Equipment Net,6470026000.0,4801925000.0,4993251000.0,5802380000.0,2327803000.0,407356000.0
Goodwill and Intangible Assets,2116957000.0,1077786000.0,1142112000.0,1302038000.0,361673000.0,22600000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,302645000.0,250020000.0,50253000.0,0.0,0.0,38409000.0
Total non-current assets,8829169000.0,6045485000.0,6812849000.0,7273856000.0,2765614000.0,460519000.0
Total assets,9330354000.0,6387021000.0,7705865000.0,8228223000.0,3378018000.0,566877000.0
Payables,177089000.0,88538000.0,125596000.0,150721000.0,81781000.0,90739000.0
Short-term debt,464332000.0,403488000.0,2212968000.0,2031937000.0,80133000.0,37455000.0
Total current liabilities,688282000.0,513853000.0,2395233000.0,2218392000.0,183903000.0,128622000.0
Long-term debt,5297513000.0,3195312000.0,1737946000.0,2550175000.0,1517962000.0,399825000.0
Total debt,5761845000.0,3598800000.0,3950914000.0,4582112000.0,1598095000.0,437280000.0
Deferred revenue,1626000.0,17859000.0,18179000.0,15460000.0,21989000.0,5804000.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,6600000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,5660998000.0,3289945000.0,1852932000.0,2678705000.0,1577745000.0,422803000.0
Total liabilities,7262900000.0,4876652000.0,6452908000.0,7043480000.0,2906626000.0,551425000.0
Other comprehensive income,2177677280,1712893973,1324059601,1126459313,386061362,0.0
Retained earnings (deficit),-359603000.0,-398629000.0,-234440000.0,-104593000.0,-25617000.0,0.0
Total shareholders equity,2067454000.0,1510369000.0,1252957000.0,1184743000.0,471392000.0,2674000.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,5513321000.0,3470713000.0,3385581000.0,3955517000.0,1129702000.0,366514000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,34087000.0
Other Liabilities,913620000.0,1072854000.0,2204743000.0,2146383000.0,1144978000.0,428000.0
