Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Depreciation & Amortization,14291000.0,19680000.0,21551000.0,27729000.0
Stock-based compensation,2297000.0,33000.0,-176000.0,166000.0
Operating Cash Flow,-37360000.0,3375000.0,-21257000.0,109729000.0
Capital Expenditure,-300000.0,-1194000.0,-669000.0,-2334000.0
Acquisitions and disposals,40324000.0,415000.0,-10415000.0,-53208000.0
Investment purchases and sales,0.0,0.0,-158000.0,0.0
Investing Cash flow,40024000.0,-2062000.0,-35705000.0,-55601000.0
Issuance (repayment) of debt,-3305000.0,-32719000.0,47847000.0,-25933000.0
Issuance (buybacks) of shares,0.0,14495000.0,0.0,0.0
Dividend payments,0.0,-1674000.0,0.0,-4135000.0
Financing Cash Flow,-11887000.0,-19840000.0,47738000.0,-33269000.0
Effect of forex changes on cash,-2524000.0,1302000.0,1664000.0,-4029000.0
Net cash flow / Change in cash,-9223000.0,-18527000.0,-9224000.0,25789000.0
Free Cash Flow,-37660000.0,2181000.0,-21926000.0,107395000.0
Net Cash/Marketcap,,,,
