Date,2006-12,2005-12,2004-12,2003-12,2002-12
Cash and cash equivalents,2000000.0,12000000.0,12000000.0,16000000.0,14000000.0
Short-term investments,,,,,
Cash and short-term investments,,,,,
Receivables,3000000.0,0000000.0,0000000.0,1000000.0,1000000.0
Inventories,2000000.0,0000000.0,1000000.0,1000000.0,1000000.0
Total current assets,209000000.0,132000000.0,66000000.0,68000000.0,94000000.0
Property Plant & Equipment Net,191000000.0,122000000.0,57000000.0,62000000.0,91000000.0
Goodwill and Intangible Assets,0,0,0,0,0
Long-term investments,9000000.0,6000000.0,000000.0,000000.0,000000.0
Tax assets,,,,,
Total non-current assets,134000000.0,91000000.0,38000000.0,47000000.0,65000000.0
Total assets,221000000.0,149000000.0,80000000.0,87000000.0,113000000.0
Payables,4000000.0,1000000.0,1000000.0,1000000.0,1000000.0
Short-term debt,26000000.0,12000000.0,8000000.0,4000000.0,13000000.0
Total current liabilities,39000000.0,18000000.0,12000000.0,11000000.0,21000000.0
Long-term debt,124000000.0,77000000.0,38000000.0,47000000.0,65000000.0
Total debt,124000000.0,77000000.0,38000000.0,47000000.0,65000000.0
Deferred revenue,8000000.0,13000000.0,000000.0,000000.0,000000.0
Tax Liabilities,,,,,
Deposit Liabilities,,,,,
Total non-current liabilities,134000000.0,91000000.0,38000000.0,47000000.0,65000000.0
Total liabilities,173000000.0,108000000.0,49000000.0,58000000.0,87000000.0
Other comprehensive income,-0000000.0,1000000.0,0000000.0,-0000000.0,-0000000.0
Retained earnings (deficit),000000.0,-10000000.0,-21000000.0,-22000000.0,-25000000.0
Total shareholders equity,48000000.0,40000000.0,31000000.0,29000000.0,26000000.0
Investments,9000000.0,6000000.0,000000.0,000000.0,000000.0
Net Debt,148000000,77000000,34000000,35000000,64000000
Other Assets,14000000,6000000,9000000,6000000,5000000
Other Liabilities,3000000,1000000,1000000,1000000,1000000
