Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,137185185.1852,194344069.128,163467261.9048,54944323.9335,132275387.2633,134426691.7293,40953722.334,34146771.0372,62919759.2778,14017175.5725
Short-term investments,0.0,0.0,15550595.2381,19321764.2805,27586919.105,20129699.2481,17776659.9598,13535225.0489,10620862.5878,4450381.6794
Cash and short-term investments,137185185.1852,194344069.128,179017857.1429,74266088.214,159862306.3683,154556390.9774,58730382.2938,47681996.0861,73540621.8656,18467557.2519
Receivables,935333333.3333,966928515.3181,913839285.7143,578125090.3832,537057659.2083,496993421.0526,505391348.0885,432438356.1644,401640922.7683,333014312.9771
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,1211481481.4815,1263315003.9277,1177455357.1429,687919016.6305,726692771.0843,682547932.3308,586484909.4567,513270058.7084,502451354.0622,377941793.8931
Property Plant & Equipment Net,214370370.3704,167007069.9136,159151785.7143,114305856.833,131417383.821,125501879.6992,115688128.7726,105443248.5323,114031093.2798,102891221.374
Goodwill and Intangible Assets,1384370370.3704,1428908091.1233,1694642857.1429,798668835.8641,738273666.0929,633160714.2857,656470824.9497,568566536.2035,622274824.4734,504909351.145
Long-term investments,6962962.963,9347996.8578,125967261.9048,83836587.1294,83193631.6695,82856203.0075,69393360.161,64174168.2975,60246740.2207,53596374.0458
Tax assets,51185185.1852,66614296.9364,54241071.4286,22401301.5184,16474182.4441,50916353.3835,45085513.0785,59162426.6145,53385155.4664,53060114.5038
Total non-current assets,1758814814.8148,1787038491.7518,2010565476.1905,1005413593.637,959745266.7814,885288533.8346,886588531.1871,782504892.3679,838930792.3771,702869274.8092
Total assets,2970296296.2963,3050353495.6795,3188020833.3333,1693332610.2675,1686438037.8657,1567836466.1654,1473073440.6439,1295774951.0763,1341382146.4393,1080811068.7023
Payables,420148148.1481,553495679.4973,534300595.2381,254663051.3377,258427710.8434,243527255.6391,213004024.1449,184862035.225,186847542.6279,152092557.2519
Short-term debt,35925925.9259,155695208.1697,70163690.4762,98088214.0275,48145438.8985,36707706.7669,44828973.8431,63243639.9217,55926780.341,39717557.2519
Total current liabilities,636000000.0,907698350.3535,798214285.7143,457016630.5134,408837349.3976,382503759.3985,342837022.1328,317598825.8317,324966900.7021,259658396.9466
Long-term debt,655703703.7037,425294579.7329,696577380.9524,169955892.9863,222581755.5938,190774436.0902,260311871.2274,233716242.6614,282271815.4463,196922709.9237
Total debt,691629629.6296,580989787.9026,766741071.4286,268044107.0137,270727194.4923,227482142.8571,305140845.0704,296959882.5832,338198595.7874,236640267.1756
Deferred revenue,129185185.1852,147211311.8617,150148809.5238,78929139.5517,82686746.988,73123120.3008,61189134.8089,48376712.3288,56911735.2056,49625000.0
Tax Liabilities,54148148.1481,65907305.5774,60565476.1905,15369486.6233,20458691.9105,63166353.3835,58349094.5674,53386497.0646,52532597.7934,45016221.374
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,920444444.4444,650667714.0613,919196428.5714,279511930.5857,342794320.1377,346390977.4436,398719315.8954,364663405.0881,398874623.8716,307732824.4275
Total liabilities,1556444444.4444,1558366064.4148,1717410714.2857,736528561.0991,751631669.5353,728894736.8421,741556338.0282,682262230.9198,723841524.5737,567391221.374
Other comprehensive income,120814814.8148,38884524.7447,124479166.6667,119760665.2205,51755593.8038,10936090.2256,-18975855.1308,-12181017.6125,-16807422.2668,308206.1069
Retained earnings (deficit),630518518.5185,743990573.4485,682961309.5238,616576283.4418,633319277.1084,569601503.7594,494192152.9175,389144814.09,395029087.2618,289089694.6565
Total shareholders equity,1412518518.5185,1489630793.4014,1470014880.9524,956804049.1685,934806368.3305,838941729.3233,731413480.8853,613411937.3777,617437311.9358,513242366.4122
Investments,6962962.963,9347996.8578,141517857.1429,103158351.41,110780550.7745,102985902.2556,87170020.1207,77709393.3464,70867602.8084,58046755.7252
Net Debt,541163939.6385,,,,,,,,,
Other Assets,127496156.0724,,,,,,,,,
Other Liabilities,179925925.926,198507462.6865,193750000.0,104265365.1482,102264199.6557,102268796.9925,85004024.1448,69493150.685,82192577.7332,67848282.4428
