Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,127259000.0,120541000.0,106557000.0,238694000.0,172609000.0,191881000.0,308744000.0,203901000.0,494439000.0,447460000.0
Short-term investments,994065000.0,1170328000.0,1264132000.0,1084510000.0,829993000.0,691729000.0,699300000.0,847582000.0,,
Cash and short-term investments,1121324000.0,1290869000.0,1370689000.0,1323204000.0,1002602000.0,883610000.0,1008044000.0,1051483000.0,,
Receivables,5101000.0,11154000.0,13400000.0,11258000.0,12517000.0,12119000.0,8836000.0,8147000.0,8213000.0,7320000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,1126425000.0,1302023000.0,1384089000.0,1334462000.0,1015119000.0,895729000.0,1016880000.0,1059630000.0,,
Property Plant & Equipment Net,45412000.0,37640000.0,31827000.0,31036000.0,32199000.0,29158000.0,27081000.0,29353000.0,26642000.0,28349000.0
Goodwill and Intangible Assets,69834000.0,91681000.0,169279000.0,185089000.0,191800000.0,130784000.0,135054000.0,145600000.0,151212000.0,150117000.0
Long-term investments,6340000.0,6340000.0,6340000.0,6340000.0,6340000.0,5800000.0,6200000.0,847582000.0,,
Tax assets,26638000.0,29031000.0,55460000.0,51699000.0,47576000.0,55364000.0,62245000.0,66769000.0,80718000.0,52267000.0
Total non-current assets,7368200000.0,7009721000.0,6586385000.0,6208046000.0,5782755000.0,5541380000.0,5448125000.0,4988742000.0,,
Total assets,8494625000.0,8311744000.0,7970474000.0,7542508000.0,6797874000.0,6437109000.0,6465005000.0,6048372000.0,6152901000.0,6049265000.0
Payables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Short-term debt,106363000.0,106363000.0,106363000.0,106363000.0,106363000.0,106363000.0,143647000.0,182053000.0,,
Total current liabilities,114298000.0,107388000.0,107337000.0,107385000.0,107830000.0,107312000.0,148949000.0,182053000.0,,
Long-term debt,420144000.0,693681000.0,734205000.0,461324000.0,370150000.0,367254000.0,0.0,0.0,,
Total debt,526507000.0,800044000.0,840568000.0,567687000.0,476513000.0,473617000.0,143647000.0,182053000.0,1027925000.0,992034000.0
Deferred revenue,7000000.0,0.0,0.0,0.0,400000.0,400000.0,500000.0,0.0,0.0,0.0
Tax Liabilities,935000.0,1025000.0,974000.0,1022000.0,1067000.0,549000.0,4802000.0,0.0,0.0,0.0
Deposit Liabilities,6781170000.0,6510246000.0,6085146000.0,6040437000.0,5453879000.0,5110370000.0,4885059000.0,4530411000.0,4486726000.0,4255219000.0
Total non-current liabilities,433112000.0,722712000.0,789665000.0,513023000.0,417726000.0,422618000.0,62245000.0,0.0,,
Total liabilities,7740671000.0,7530986000.0,7206154000.0,6799288000.0,6094349000.0,5803592000.0,5861903000.0,5482247000.0,5614425000.0,5346261000.0
Other comprehensive income,600196000,655682000,645207000,648423000,658656000,664087000,698980000,714525000,1348000.0,7572000.0
Retained earnings (deficit),87821000.0,49526000.0,47929000.0,12886000.0,-37396000.0,-106211000.0,-176746000.0,-230017000.0,-269154000.0,-258186000.0
Total shareholders equity,753954000.0,780758000.0,764320000.0,743220000.0,703525000.0,633517000.0,603102000.0,566125000.0,518878000.0,651154000.0
Investments,1000405000.0,1176668000.0,1270472000.0,1090850000.0,836333000.0,697529000.0,705500000.0,1695164000.0,5234888000.0,5191333000.0
Net Debt,399248000.0,679503000.0,734011000.0,328993000.0,303904000.0,281736000.0,-165097000.0,-21848000.0,,
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Other Liabilities,7193261000.0,6700886000.0,6309152000.0,6178880000.0,5568793000.0,5273662000.0,5650709000.0,5300194000.0,,
