Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,314814814.8148,490966221.524,634672619.0476,443239334.7795,487091222.031,314849624.0602,129778672.0322,171232876.7123,773319959.8796,652671755.7252
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,314814814.8148,490966221.524,634672619.0476,443239334.7795,487091222.031,314849624.0602,129778672.0322,171232876.7123,773319959.8796,652671755.7252
Receivables,2226666666.6667,2457973291.4375,2223214285.7143,2175704989.154,2641135972.4613,2859962406.015,2963782696.1771,3045988258.317,2893681043.1294,2651717557.2519
Inventories,320000000.0,298507462.6866,299851190.4762,300795372.3789,286574870.9122,359962406.015,394366197.1831,417808219.1781,432296890.672,421755725.1908
Total current assets,4291111111.1111,4442262372.3488,4281250000.0,3476500361.5329,3913941480.2065,4765037593.985,3936619718.3099,4082191780.8219,4669007021.0632,4247137404.5802
Property Plant & Equipment Net,18402962962.963,18875883739.1987,16622767857.1429,15639913232.1041,18353700516.3511,19495300751.8797,20127766599.5976,18380626223.092,17828485456.3691,16552480916.0305
Goodwill and Intangible Assets,17676296296.2963,18606441476.8264,15592261904.7619,14138105567.6067,16014629948.3649,16854323308.2707,15460764587.5252,14870841487.2798,12043129388.1645,11565839694.6565
Long-term investments,591111111.1111,639434406.9128,633928571.4286,809110629.0672,667814113.5972,728383458.6466,804828973.8431,300391389.4325,303911735.2056,248091603.0534
Tax assets,82962962.963,113118617.4391,66220238.0952,64352856.1099,139414802.0654,155075187.9699,245472837.0221,363992172.2114,641925777.332,495229007.6336
Total non-current assets,38005185185.1852,39392772977.2192,34072172619.0476,31225596529.2842,35928571428.5714,37889097744.3609,37279678068.4105,34489236790.6067,31331995987.9639,29564885496.1832
Total assets,42296296296.2963,43835035349.5679,38353422619.0476,34702096890.8171,39842512908.778,42654135338.3459,41216297786.7203,38571428571.4286,36001003009.0271,33812022900.7634
Payables,2919259259.2593,3043990573.4485,2731398809.5238,3099783080.2603,3784853700.5164,4078007518.797,3939637826.9618,3989236790.6067,3859578736.2086,3465648854.9618
Short-term debt,3440740740.7407,4067556952.0817,3636160714.2857,3539407086.0448,3221170395.8692,2416353383.4586,2148893360.161,2060665362.0352,2577733199.5988,1807251908.3969
Total current liabilities,7725185185.1852,8430479183.0322,7513392857.1429,7224873463.4852,7821858864.0275,7415413533.8346,6786720321.9316,6633072407.045,6974924774.323,5718511450.3817
Long-term debt,14637037037.037,14308719560.0943,12330357142.8571,11127982646.4208,14074870912.2203,15358082706.7669,13969818913.4809,12447162426.6145,10612838515.5466,9827290076.3359
Total debt,18077777777.7778,18376276512.176,15966517857.1429,14667389732.4657,17296041308.0895,17774436090.2256,16118712273.6419,14507827788.6497,13190571715.1454,11634541984.7328
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,2530370370.3704,2364493322.8594,2014136904.7619,1381055676.0665,1368330464.716,1583646616.5414,879275653.9235,908023483.3659,564694082.2467,387404580.1527
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,19245925925.9259,19202670856.2451,16765625000.0,14947216196.6739,18906196213.4251,19966165413.5338,19615694164.9899,17497064579.2564,18827482447.342,17686068702.2901
Total liabilities,26971111111.1111,27633150039.2773,24279017857.1429,22172089660.1591,26728055077.4527,27381578947.3684,26402414486.9215,24130136986.3014,25802407221.665,23404580152.6718
Other comprehensive income,66666666.6667,-13354281.2255,34226190.4762,86044830.0795,83476764.1997,13157894.7368,-6036217.3038,4892367.9061,66198595.7874,177480916.0305
Retained earnings (deficit),-3657037037.037,-3879025923.0165,-3703869047.619,-4591467823.5719,-6035283993.1153,-4362781954.8872,-5716297786.7203,-5269080234.8337,-7975927783.3501,-7164122137.4046
Total shareholders equity,15083703703.7037,15948153967.0071,13840773809.5238,12308749096.1678,12862306368.3305,14108082706.7669,13958752515.0905,13481409001.9569,10184553660.9829,10387404580.1527
Investments,591111111.1111,639434406.9128,633928571.4286,809110629.0672,667814113.5972,728383458.6466,804828973.8431,300391389.4325,303911735.2056,248091603.0534
Net Debt,17762962962.9629,,,,,,,,,
Other Assets,2931518518.5185,,,,,,,,,
Other Liabilities,1365185185.1852,1318931657.502,1145833333.3334,585683297.1801,815834767.6419,921052631.579,698189134.8088,583170254.4031,537612838.5156,445610687.023
