Date,2018-12-31,2017-12-31,2017-01-01,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Cash and cash equivalents,110581632653.0612,92353846153.8462,116816843345.1119,128966966966.967,113122863247.8632,142467270896.2739,137050448430.4933
Short-term investments,83609022556.391,81211437941.9904,65023557126.0306,,69777934083.6013,,
Cash and short-term investments,194190655209.4522,173565284095.8366,181840400471.1425,,198744901050.5683,,
Receivables,114478571428.5714,94308717948.7179,78510993325.481,0.0,85401709401.7094,0.0,0.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,509590530380.0041,513484677667.3158,462487239890.0667,,531909163987.1383,,
Property Plant & Equipment Net,9538775510.2041,9289230769.2308,8034943070.2788,7702702702.7027,8745726495.7265,6902316213.4945,6733183856.5022
Goodwill and Intangible Assets,6782653061.2245,6731282051.2821,6194542599.1362,6574574574.5746,6882478632.4786,6832829808.6606,7054932735.426
Long-term investments,105143263564.3162,81210413036.7941,104354142127.9937,,64283561093.2476,,
Tax assets,10311224489.7959,10313846153.8462,14057692307.6923,11137965760.3223,12847847847.8478,9915919282.5112,
Total non-current assets,,,,,,,
Total assets,978050000000.0,963363076923.0769,901949352179.0342,943762762762.7628,981737179487.1795,1069967774420.9466,1136048206278.0269
Payables,49710204081.6327,17933333333.3333,408585590891.2446,0.0,9899572649.5726,0.0,0.0
Short-term debt,55250965250.9653,25840934713.539,19361012956.4193,,11893086816.7203,,
Total current liabilities,764622028043.0807,735318233063.4416,657744405182.5677,,723163183279.7428,,
Long-term debt,119037797195.6919,145200368965.8707,122864153906.5567,,144424236334.4051,,
Total debt,254862244897.9592,271827692307.6923,242827991452.9915,435471299093.6556,328553553553.5536,463427130044.843,
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,
Deposit Liabilities,428406122448.9796,430335384615.3846,444729700854.7009,413098690835.851,390575575575.5756,438144618834.0807,
Total non-current liabilities,,,,,,,
Total liabilities,923863265306.1224,909461538461.5385,849352179034.1578,886397397397.3974,924487179487.1795,1015216515609.2649,1080066143497.7578
Other comprehensive income,4010204081.6327,4962051282.0513,4223290598.2906,-3114803625.3776,-4051051051.0511,-6576233183.8565,
Retained earnings (deficit),31069387755.102,26596923076.9231,24567137809.1873,29533533533.5335,26740384615.3846,22290030211.4804,23103139013.4529
Total shareholders equity,54008163265.3061,53841025641.0256,51939536709.8547,55368368368.3684,56534188034.188,50964753272.9104,53813901345.2915
Investments,597572448979.5918,625972307692.3077,37482332155.477,817483483483.4835,587241452991.453,935890231621.3494,1000204035874.4395
Net Debt,-19901892762.795,,,,,,
Other Assets,200921303741.9805,,,,,,
Other Liabilities,659660858710.4827,691543965016.5693,229797801334.9038,,711270096463.0225,,
