Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Cash and cash equivalents,11089000.0,28343000.0,47270000.0,8995000.0,16551000.0,20100000.0,23390000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,11089000.0,28343000.0,47270000.0,8995000.0,16551000.0,20100000.0,23390000.0
Receivables,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,11089000.0,28343000.0,47270000.0,8995000.0,16551000.0,20100000.0,23390000.0
Property Plant & Equipment Net,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,-1506000.0,0.0,0.0
Total non-current assets,1592235000.0,1741876000.0,1326433000.0,1369987000.0,1851102000.0,1156815000.0,364469000.0
Total assets,1603324000.0,1770219000.0,1373703000.0,1378982000.0,1867653000.0,1176915000.0,387859000.0
Payables,0.0,0.0,0.0,0.0,0.0,0.0,1788000.0
Short-term debt,777974000.0,957960000.0,780713000.0,522775000.0,552799000.0,264419000.0,144256000.0
Total current liabilities,777974000.0,957960000.0,780713000.0,522775000.0,552799000.0,264419000.0,146044000.0
Long-term debt,777974000.0,957960000.0,780713000.0,522775000.0,552799000.0,264419000.0,144256000.0
Total debt,1555948000.0,1915920000.0,1561426000.0,1045550000.0,1105598000.0,528838000.0,288512000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,777974000.0,957960000.0,780713000.0,526374000.0,559669000.0,267297000.0,144256000.0
Total liabilities,1177737000.0,1351049000.0,954674000.0,969511000.0,1464699000.0,770699000.0,222421000.0
Other comprehensive income,421739000,420637000,420056000,421179000,420344000,419405000,169200000
Retained earnings (deficit),3565000.0,-1750000.0,-1310000.0,-11992000.0,-17674000.0,-13473000.0,-3854000.0
Total shareholders equity,425587000.0,419170000.0,419029000.0,409471000.0,402954000.0,406216000.0,165438000.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,1544859000.0,1887577000.0,1514156000.0,1036555000.0,1089047000.0,508738000.0,265122000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Liabilities,0.0,0.0,-606752000.0,-79638000.0,352231000.0,238983000.0,0.0
