Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Cash and cash equivalents,8222119.0,1535022.0,585680.0,767268.0
Short-term investments,0.0,35000000.0,0.0,0.0
Cash and short-term investments,8222119.0,36535022.0,585680.0,767268.0
Receivables,0.0,0.0,0.0,0.0
Inventories,0.0,0.0,0.0,0.0
Total current assets,8460159.0,1623489.0,741170.0,776029.0
Property Plant & Equipment Net,36271.0,16191.0,18000.0,0.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0
Long-term investments,0.0,35000000.0,0.0,0.0
Tax assets,0.0,0.0,3164025.0,0.0
Total non-current assets,36271.0,16191.0,129249.0,438061.0
Total assets,8496430.0,1639680.0,870419.0,1214090.0
Payables,1738837.0,864405.0,949413.0,165321.0
Short-term debt,7903000.0,0.0,71400.0,0.0
Total current liabilities,10972583.0,2543769.0,1189486.0,580172.0
Long-term debt,0.0,1944268.0,71400.0,0.0
Total debt,7903000.0,1944268.0,142800.0,0.0
Deferred revenue,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0
Total non-current liabilities,-2766.0,926880.0,71400.0,0.0
Total liabilities,10811071.0,4488037.0,1189486.0,580172.0
Other comprehensive income,34651127,15044703,7369437,0.0
Retained earnings (deficit),-36992911.0,-17907611.0,-7701835.0,-2050984.0
Total shareholders equity,-2314641.0,-2848357.0,-319067.0,633918.0
Investments,0.0,70000000.0,0.0,0.0
Net Debt,-319119.0,409246.0,-442880.0,-767268.0
Other Assets,0.0,0.0,0.0,8761.0
Other Liabilities,-158746.0,1017388.0,-71400.0,414851.0
