Date,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,8053000.0,5605000.0,13451000.0,4137000.0,1613000.0,3739000.0,1256000.0,1937000.0,2860000.0,0.0,1740000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Cash and short-term investments,8053000.0,5605000.0,13451000.0,4137000.0,1613000.0,3739000.0,1256000.0,1937000.0,2860000.0,0.0,
Receivables,104390000.0,130233000.0,111562000.0,99175000.0,80191000.0,81031000.0,53104000.0,50644000.0,47102000.0,0.0,40867000.0
Inventories,9517000.0,11725000.0,15671000.0,15412000.0,15596000.0,16736000.0,18744000.0,19534000.0,20803000.0,0.0,22147000.0
Total current assets,121960000.0,147563000.0,140684000.0,118724000.0,97400000.0,101506000.0,73104000.0,72115000.0,70765000.0,0.0,
Property Plant & Equipment Net,157183000.0,154254000.0,157304000.0,149197000.0,131687000.0,113175000.0,85153000.0,80822000.0,79875000.0,0.0,1139488000.0
Goodwill and Intangible Assets,764589000.0,760759000.0,770931000.0,771978000.0,779599000.0,783993000.0,532745000.0,536176000.0,531331000.0,0.0,539881000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Tax assets,87978000.0,70272000.0,78734000.0,115975000.0,116889000.0,141509000.0,111271000.0,130392000.0,146065000.0,0.0,0.0
Total non-current assets,1994917000.0,1857501000.0,1932723000.0,1886170000.0,1881822000.0,2001668000.0,1604270000.0,1655445000.0,1637286000.0,0.0,
Total assets,2116877000.0,2005064000.0,2073407000.0,2004894000.0,1979222000.0,2103174000.0,1677374000.0,1727560000.0,1708051000.0,0.0,1754039000.0
Payables,31554000.0,33177000.0,26955000.0,27388000.0,29086000.0,22933000.0,18862000.0,18287000.0,20849000.0,0.0,14130000.0
Short-term debt,555400000.0,63359000.0,52791000.0,50704000.0,38274000.0,24918000.0,8781000.0,642000.0,1289000.0,0.0,
Total current liabilities,628669000.0,137536000.0,93886000.0,83966000.0,67360000.0,47851000.0,27643000.0,18929000.0,22138000.0,0.0,
Long-term debt,555400000.0,593495000.0,634285000.0,641160000.0,667708000.0,705518000.0,319314000.0,310000.0,316000.0,0.0,
Total debt,1110800000.0,656854000.0,687076000.0,691864000.0,705982000.0,730436000.0,328095000.0,952000.0,1605000.0,0.0,824246000.0
Deferred revenue,41200000.0,41000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,515000.0,0.0,14140000.0,5874000.0,0.0,0.0,0.0,0.0,0.0,0.0,155697000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,750434000.0,763634000.0,808039000.0,881850000.0,887309000.0,937065000.0,528879000.0,198236000.0,183866000.0,0.0,
Total liabilities,1275515000.0,1194795000.0,1211719000.0,1269280000.0,1213693000.0,1248643000.0,821830000.0,918041000.0,947240000.0,0.0,1058988000.0
Other comprehensive income,460666000,471989000,458203000,453272000,456938000,503407000,510718000,483072000,469636000,0.0,-25791000.0
Retained earnings (deficit),445285000.0,410641000.0,463322000.0,362896000.0,352262000.0,380504000.0,359778000.0,343782000.0,316106000.0,0.0,270733000.0
Total shareholders equity,841362000.0,810269000.0,861688000.0,735614000.0,765529000.0,854531000.0,855544000.0,809519000.0,760811000.0,0.0,547624000.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,1102747000.0,651249000.0,673625000.0,687727000.0,704369000.0,726697000.0,326839000.0,-985000.0,-1255000.0,0.0,
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Other Liabilities,0.0,293625000.0,309794000.0,303464000.0,259024000.0,263727000.0,265308000.0,700876000.0,741236000.0,0.0,
