Date,2019-06-29,2018-06-30,2017-07-01,2016-07-02,2015-06-27,2014-06-28,2013-06-29,2012-06-30,2011-07-02,2010-07-03,2009-06-27
Cash and cash equivalents,546105000.0,621125000.0,836384000.0,1031478000.0,932553000.0,928971000.0,1009343000.0,1006864000.0,0.0,0.0,943921000.0
Short-term investments,0.0,0.0,281326000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,546105000.0,621125000.0,1117710000.0,1031478000.0,932553000.0,928971000.0,1009343000.0,1006864000.0,0.0,0.0,943921000.0
Receivables,3168369000.0,3641139000.0,3337624000.0,4975120000.0,5054307000.0,5220528000.0,4868973000.0,4607324000.0,0.0,0.0,2618697000.0
Inventories,3008424000.0,3141822000.0,2824709000.0,2856231000.0,2482183000.0,2613363000.0,2264341000.0,2388642000.0,0.0,0.0,1411755000.0
Total current assets,6876336000.0,7610599000.0,7533808000.0,9003973000.0,8642073000.0,8954199000.0,8356878000.0,8254439000.0,0.0,0.0,1129264000.0
Property Plant & Equipment Net,452171000.0,522909000.0,519575000.0,612658000.0,568779000.0,534999000.0,492606000.0,461230000.0,0.0,0.0,305682000.0
Goodwill and Intangible Assets,1020248000.0,1200785000.0,1425638000.0,1359617000.0,1378487000.0,1532776000.0,1261288000.0,1100621000.0,0.0,0.0,550118000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,90714000.0,130675000.0,114350000.0,105700000.0,186226000.0,197002000.0,182844000.0,192391000.0,0.0,0.0,0.0
Total non-current assets,1688220000.0,1986246000.0,2165781000.0,2235832000.0,2157880000.0,2301318000.0,2117802000.0,1913427000.0,0.0,0.0,1056799000.0
Total assets,8564556000.0,9596845000.0,9699589000.0,11239805000.0,10799953000.0,11255517000.0,10474680000.0,10167866000.0,0.0,0.0,6273516000.0
Payables,1864342000.0,2269478000.0,1861635000.0,3233781000.0,3338052000.0,3402369000.0,3278152000.0,3230765000.0,0.0,0.0,1957993000.0
Short-term debt,300538000.0,165380000.0,50113000.0,1152599000.0,331115000.0,865088000.0,838190000.0,872404000.0,0.0,0.0,23294000.0
Total current liabilities,2578576000.0,2969461000.0,2453771000.0,4942493000.0,4272296000.0,4978826000.0,4821444000.0,4798652000.0,0.0,0.0,2455860000.0
Long-term debt,1419922000.0,1489219000.0,1729212000.0,1339204000.0,1646501000.0,1213814000.0,1206993000.0,1271985000.0,0.0,0.0,946573000.0
Total debt,1720460000.0,1654599000.0,1779325000.0,2491803000.0,1977616000.0,2078902000.0,2045183000.0,2144389000.0,0.0,0.0,969867000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,12313000.0,108386000.0,61552000.0,43232000.0,27816000.0,40829000.0,54039000.0,85025000.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,1936221000.0,1988728000.0,2101501000.0,1616181000.0,1961034000.0,1537206000.0,1496486000.0,1601128000.0,0.0,0.0,1056799000.0
Total liabilities,4424083000.0,4911764000.0,4517521000.0,6548519000.0,6114932000.0,6365324000.0,6185555000.0,6262134000.0,0.0,0.0,3512659000.0
Other comprehensive income,1573005000,1528713000,1503490000,1452413000,1407964000,1354988000,1320137000,1263120000,0.0,0.0,218094000.0
Retained earnings (deficit),2767469000.0,3235894000.0,3799363000.0,3632271000.0,3582599000.0,3257407000.0,2802966000.0,2545858000.0,0.0,0.0,1214071000.0
Total shareholders equity,4140473000.0,4685081000.0,5182068000.0,4691286000.0,4685021000.0,4890193000.0,4289125000.0,3905732000.0,0.0,0.0,2760857000.0
Investments,0.0,0.0,281326000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,1174355000.0,1033474000.0,942941000.0,1460325000.0,1045063000.0,1149931000.0,1035840000.0,1137525000.0,0.0,0.0,25946000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169879000.0
Other Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474573000.0
