Date,2019-11-29,2018-11-30,2017-12-01,2016-12-02,2015-11-27,2014-11-28,2013-11-29,2012-11-30,2011-12-02,2010-12-03,2009-11-27
Cash and cash equivalents,2650221000.0,1642775000.0,2306072000.0,1011315000.0,876560000.0,1117400000.0,834556000.0,1425052000.0,989500000.0,0.0,999487000.0
Short-term investments,1526755000.0,1586187000.0,3513702000.0,3749985000.0,3111524000.0,2621600000.0,2338476000.0,2113301000.0,1922192000.0,0.0,904986000.0
Cash and short-term investments,4176976000.0,3228962000.0,5819774000.0,4761300000.0,3988084000.0,3739000000.0,3173032000.0,3538353000.0,2911692000.0,0.0,1904473000.0
Receivables,1530000000.0,1315578000.0,1217968000.0,833033000.0,672006000.0,591800000.0,599820000.0,617233000.0,634373000.0,0.0,410879000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,6494925000.0,4857039000.0,7247813000.0,5839774000.0,4821892000.0,4602328000.0,4045929000.0,4331360000.0,3771451000.0,0.0,2473624000.0
Property Plant & Equipment Net,1293015000.0,1075072000.0,936976000.0,816264000.0,787421000.0,785123000.0,659774000.0,664302000.0,527828000.0,0.0,388132000.0
Goodwill and Intangible Assets,12411764000.0,12650049000.0,6207219000.0,5820879000.0,5876888000.0,5191624000.0,5377235000.0,4678295000.0,4394743000.0,0.0,4021977000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21045000.0,0.0,207239000.0
Tax assets,447268000.0,512487000.0,304149000.0,274501000.0,0.0,95279000.0,102247000.0,59537000.0,91963000.0,0.0,77417000.0
Total non-current assets,14267475000.0,13911643000.0,7287743000.0,6867340000.0,6904580000.0,6183501000.0,6334369000.0,5643163000.0,5219732000.0,0.0,4808613000.0
Total assets,20762400000.0,18768682000.0,14535556000.0,12707114000.0,11726472000.0,10785829000.0,10380298000.0,9974523000.0,8991183000.0,0.0,7282237000.0
Payables,209499000.0,186258000.0,113538000.0,88024000.0,93307000.0,68377000.0,62096000.0,49759000.0,86660000.0,0.0,58904000.0
Short-term debt,3149343000.0,0.0,0.0,0.0,0.0,603229000.0,14676000.0,11217000.0,9212000.0,0.0,0.0
Total current liabilities,8190938000.0,4301126000.0,3527457000.0,2811635000.0,2213556000.0,2494435000.0,1525648000.0,1271752000.0,1250779000.0,0.0,844553000.0
Long-term debt,988924000.0,4124800000.0,1881421000.0,1902068000.0,1907231000.0,911086000.0,1499297000.0,1496938000.0,1505096000.0,0.0,1000000000.0
Total debt,4138267000.0,4124800000.0,1881421000.0,1902068000.0,1907231000.0,1514315000.0,1513973000.0,1508155000.0,1514308000.0,0.0,1000000000.0
Deferred revenue,3377986000.0,2915974000.0,2405950000.0,1945619000.0,1434200000.0,1097923000.0,775544000.0,561463000.0,476402000.0,0.0,318293000.0
Tax Liabilities,55562000.0,35709000.0,14196000.0,38362000.0,6165000.0,23920000.0,10222000.0,49886000.0,42634000.0,0.0,522648000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,1425205000.0,4461341000.0,2375142000.0,2286263000.0,2251993000.0,1384549000.0,1989754000.0,1870230000.0,1792884000.0,0.0,1547116000.0
Total liabilities,10232245000.0,9406568000.0,6075687000.0,5282279000.0,4724892000.0,4009924000.0,3655664000.0,3309341000.0,3208070000.0,0.0,2391669000.0
Other comprehensive income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24446000.0
Retained earnings (deficit),14828562000.0,11815597000.0,9573870000.0,8114517000.0,7253431000.0,6924294000.0,6928964000.0,7003003000.0,6528735000.0,0.0,5299914000.0
Total shareholders equity,10530155000.0,9362114000.0,8459869000.0,7424835000.0,7001580000.0,6775905000.0,6724634000.0,6665182000.0,5783113000.0,0.0,4890568000.0
Investments,1526755000.0,1586187000.0,3513702000.0,3749985000.0,3111524000.0,2621600000.0,2338476000.0,2113301000.0,1943237000.0,0.0,1112225000.0
Net Debt,1488046000.0,2482025000.0,-424651000.0,890753000.0,1030671000.0,396915000.0,679417000.0,83103000.0,524808000.0,0.0,-904473000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158272000.0
Other Liabilities,616102000.0,644101000.0,173088000.0,184381000.0,259343000.0,130940000.0,140262000.0,167359000.0,164407000.0,0.0,785649000.0
