Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Cash and cash equivalents,1008000.0,141000.0,1821000.0,4060000.0,3228000.0,2104000.0
Short-term investments,0.0,0.0,0.0,0.0,8535000.0,125000.0
Cash and short-term investments,1008000.0,141000.0,1821000.0,4060000.0,3228000.0,2229000.0
Receivables,1280000.0,2310000.0,11788000.0,12209000.0,8225000.0,10958000.0
Inventories,568000.0,790000.0,1061000.0,755000.0,610000.0,75000.0
Total current assets,3356000.0,9208000.0,30144000.0,28612000.0,22061000.0,19835000.0
Property Plant & Equipment Net,202000.0,520000.0,1385000.0,1392000.0,1308000.0,291000.0
Goodwill and Intangible Assets,4509000.0,13314000.0,26719000.0,30327000.0,30842000.0,13093000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,451000.0,911000.0,6358000.0,5919000.0,7584000.0,0.0
Total non-current assets,8822000.0,18483000.0,36329000.0,40103000.0,39999000.0,19039000.0
Total assets,12178000.0,27691000.0,66473000.0,68715000.0,62060000.0,38874000.0
Payables,1129000.0,25834000.0,23027000.0,9320000.0,7468000.0,8435000.0
Short-term debt,4127000.0,3058000.0,6887000.0,9417000.0,5418000.0,7761000.0
Total current liabilities,7282000.0,42031000.0,51167000.0,32850000.0,24874000.0,27440000.0
Long-term debt,74000.0,767000.0,4047000.0,1226000.0,100000.0,292000.0
Total debt,4201000.0,3825000.0,10934000.0,10643000.0,5518000.0,8053000.0
Deferred revenue,234000.0,5611000.0,15043000.0,9095000.0,8689000.0,12247000.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,544000.0,4427000.0,16736000.0,15053000.0,381000.0,5137000.0
Total liabilities,7393000.0,44538000.0,61765000.0,44153000.0,31243000.0,32577000.0
Other comprehensive income,122529000,77607000,64096000,56865000,51456000,3000.0
Retained earnings (deficit),-117772000.0,-94486000.0,-59473000.0,-32359000.0,-20641000.0,-13771000.0
Total shareholders equity,4785000.0,-16847000.0,4708000.0,24562000.0,30817000.0,7777000.0
Investments,0.0,0.0,0.0,0.0,8535000.0,125000.0
Net Debt,3193000.0,3684000.0,9113000.0,6583000.0,2290000.0,5824000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,6573000.0
Other Liabilities,-433000.0,-1920000.0,-6138000.0,-3750000.0,5988000.0,11244000.0
