Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Cash and cash equivalents,1936560000.0,696283000.0,912932000.0,811019000.0,689782000.0,716560000.0,403941000.0,0.0,0.0
Short-term investments,67982000.0,111379000.0,3181313000.0,1629907000.0,210255000.0,217228000.0,236434000.0,220516000.0,1012714000.0
Cash and short-term investments,2004542000.0,807662000.0,4094245000.0,2440926000.0,900037000.0,933788000.0,640375000.0,220516000.0,1012714000.0
Receivables,116700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,2121242000.0,807662000.0,4094245000.0,2440926000.0,900037000.0,933788000.0,640375000.0,220516000.0,1012714000.0
Property Plant & Equipment Net,372939000.0,155120000.0,172828000.0,181966000.0,124246000.0,106446000.0,141403000.0,104740000.0,0.0
Goodwill and Intangible Assets,1154334000.0,1078461000.0,1078586000.0,978779000.0,849589000.0,777225000.0,448360000.0,392851000.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,112008000.0,105152000.0,225453000.0,285127000.0,258142000.0,243554000.0,124576000.0,177803000.0,0.0
Total non-current assets,22398356000.0,20576291000.0,15035111000.0,10894989000.0,8618114000.0,8075082000.0,6325765000.0,4731384000.0,3200401000.0
Total assets,24519598000.0,21383953000.0,19129356000.0,13335915000.0,9518151000.0,9008870000.0,6966140000.0,4951900000.0,4213115000.0
Payables,344152000.0,308911000.0,400570000.0,349040000.0,302320000.0,285968000.0,259163000.0,257194000.0,170382000.0
Short-term debt,180655000.0,256000000.0,377000000.0,237084000.0,82500000.0,55700000.0,304700000.0,199400000.0,109600000.0
Total current liabilities,542707000.0,569111000.0,793570000.0,617424000.0,409520000.0,341668000.0,575763000.0,456594000.0,279982000.0
Long-term debt,1015973000.0,1014940000.0,795891000.0,750000000.0,625000000.0,325000000.0,383992000.0,0.0,0.0
Total debt,1196628000.0,1270940000.0,1172891000.0,987084000.0,707500000.0,380700000.0,688692000.0,199400000.0,109600000.0
Deferred revenue,9500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,8400000.0,4200000.0,16000000.0,31300000.0,24700000.0,0.0,11900000.0,0.0,0.0
Deposit Liabilities,15863613000.0,13411935000.0,11527483000.0,6638356000.0,4790081000.0,4663323000.0,3346133000.0,2071738000.0,1623568000.0
Total non-current liabilities,1127981000.0,1120092000.0,1021344000.0,1035127000.0,883142000.0,568554000.0,508568000.0,0.0,0.0
Total liabilities,21352005000.0,18522377000.0,16390948000.0,10843499000.0,7196113000.0,6950021000.0,5471479000.0,3649795000.0,2959232000.0
Other comprehensive income,3301473000,2904302000,2806066000,2561056000,2388750000,2119347000,1476580000,1291970000,1247839000
Retained earnings (deficit),-72523000.0,-26736000.0,-39042000.0,-39533000.0,-38331000.0,-35030000.0,4918000.0,0.0,381000.0
Total shareholders equity,3167593000.0,2861576000.0,2738408000.0,2492416000.0,2322038000.0,2058849000.0,1494661000.0,1302105000.0,1253883000.0
Investments,67982000.0,111379000.0,3181313000.0,1629907000.0,210255000.0,217228000.0,236434000.0,220516000.0,1012714000.0
Net Debt,-739932000.0,574657000.0,259959000.0,176065000.0,17718000.0,-335860000.0,284751000.0,199400000.0,109600000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Liabilities,19681317000.0,16833174000.0,14576034000.0,9190948000.0,5903451000.0,6039799000.0,4387148000.0,3193201000.0,2679250000.0
