Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2013-03-31,2012-12-31
Cash and cash equivalents,7655000.0,27813000.0,16846000.0,19552000.0,25190000.0,805000.0,29175.0,1738662.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,7655000.0,27813000.0,16846000.0,19552000.0,25190000.0,805000.0,29175.0,1738662.0
Receivables,3660000.0,2760000.0,1780000.0,2069000.0,1549000.0,549000.0,0.0,788241.0
Inventories,3371000.0,3025000.0,1556000.0,1056000.0,622000.0,725000.0,0.0,615365.0
Total current assets,14967000.0,34937000.0,20684000.0,25201000.0,29300000.0,3203000.0,29175.0,3787022.0
Property Plant & Equipment Net,2365000.0,2249000.0,2435000.0,2625000.0,2102000.0,1575000.0,0.0,1665191.0
Goodwill and Intangible Assets,189000.0,680000.0,1215000.0,1773000.0,55000.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,1749000.0,1749000.0,1684000.0,1662000.0,0.0,0.0,0.0,0.0
Total non-current assets,2688000.0,3051000.0,3741000.0,6997000.0,4174000.0,3381000.0,0.0,2422804.0
Total assets,17655000.0,37988000.0,24425000.0,32198000.0,33474000.0,6584000.0,29175.0,6209826.0
Payables,3156000.0,2420000.0,1879000.0,2694000.0,783000.0,1499000.0,0.0,1729731.0
Short-term debt,2333000.0,2139000.0,54000.0,80000.0,41000.0,6701000.0,0.0,5184353.0
Total current liabilities,10132000.0,9165000.0,6314000.0,8619000.0,6614000.0,12055000.0,0.0,9488300.0
Long-term debt,2648000.0,4830000.0,6789000.0,246000.0,0.0,867000.0,9324.0,2509634.0
Total debt,4981000.0,6969000.0,6843000.0,326000.0,41000.0,7568000.0,9324.0,7693987.0
Deferred revenue,1102000.0,1103000.0,825000.0,3960000.0,7307000.0,4628000.0,0.0,3464713.0
Tax Liabilities,628000.0,487000.0,335000.0,199000.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,911000.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,4210000.0,5703000.0,7701000.0,5054000.0,4060000.0,3578000.0,9324.0,5131932.0
Total liabilities,14927000.0,16597000.0,17894000.0,23390000.0,10674000.0,15633000.0,14124.0,14620232.0
Other comprehensive income,173903000,165825000,121291000,100094000,0.0,0.0,25650,0.0
Retained earnings (deficit),-171146000.0,-144154000.0,-114861000.0,-91391000.0,-71801000.0,-38032000.0,-16949.0,-26144245.0
Total shareholders equity,2728000.0,21391000.0,6531000.0,8808000.0,22800000.0,-36373000.0,15051.0,-25086389.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,-2674000.0,-20844000.0,-10003000.0,-19226000.0,-25149000.0,6763000.0,-19851.0,5955325.0
Other Assets,0.0,0.0,0.0,0.0,1939000.0,1124000.0,0.0,644754.0
Other Liabilities,585000.0,1729000.0,3879000.0,9717000.0,5790000.0,3855000.0,4800.0,2574216.0
