Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Cash and cash equivalents,653022000.0,627878000.0,908717000.0,795900000.0,680613000.0,252674000.0,39302000.0,30223000.0
Short-term investments,369355000.0,226787000.0,872161000.0,736806000.0,667210000.0,238810000.0,0.0,0.0
Cash and short-term investments,1022377000.0,854665000.0,1780878000.0,1532706000.0,1347823000.0,491484000.0,39302000.0,30223000.0
Receivables,236063000.0,203366000.0,206765000.0,131784000.0,99910000.0,61158000.0,30752000.0,13357000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,1415720000.0,1089218000.0,1151624000.0,944739000.0,810261000.0,332181000.0,10831000.0,5837000.0
Property Plant & Equipment Net,94537000.0,106753000.0,106637000.0,72350000.0,45627000.0,21338000.0,10346000.0,5564000.0
Goodwill and Intangible Assets,42530000.0,35083000.0,15531000.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,26278000.0,148364000.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,2268000.0,673000.0,131000.0,78000.0,229000.0,2033000.0,3384000.0,781000.0
Total non-current assets,219005000.0,309577000.0,135575000.0,85972000.0,55401000.0,22746000.0,5088000.0,3264000.0
Total assets,1634725000.0,1398795000.0,1287199000.0,1030711000.0,865662000.0,354927000.0,86992000.0,51277000.0
Payables,6652000.0,4448000.0,17637000.0,1152000.0,1978000.0,2178000.0,2176000.0,1442000.0
Short-term debt,16306000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current liabilities,548577000.0,562729000.0,428721000.0,272601000.0,180274000.0,104289000.0,51930000.0,28259000.0
Long-term debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total debt,16306000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deferred revenue,377892000.0,419426000.0,285543000.0,185608000.0,121985000.0,66290000.0,34407000.0,18985000.0
Tax Liabilities,2982000.0,4743000.0,1893000.0,1000000.0,378000.0,178000.0,1482000.0,1242000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,88869000.0,87730000.0,68079000.0,25709000.0,19261000.0,5978000.0,5088000.0,3264000.0
Total liabilities,621140000.0,645172000.0,495351000.0,296766000.0,193656000.0,110267000.0,57018000.0,31523000.0
Other comprehensive income,1340628000,1168564000,1007207000,805806000,660670000,239409000,-1000.0,0.0
Retained earnings (deficit),-315593000.0,-402957000.0,-216958000.0,-72509000.0,11191000.0,5318000.0,-1758000.0,-3185000.0
Total shareholders equity,1013585000.0,753623000.0,791848000.0,733945000.0,672006000.0,244660000.0,9943000.0,-277000.0
Investments,395633000.0,375151000.0,872161000.0,736806000.0,667210000.0,238810000.0,0.0,0.0
Net Debt,-636716000.0,-627878000.0,-908717000.0,-795900000.0,-680613000.0,-252674000.0,-39302000.0,-30223000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,6107000.0,1860000.0
Other Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,49754000.0,26817000.0
