Date,2018-12,2017-12,2016-12,2015-12,2014-12
Cash and cash equivalents,198000000.0,184000000.0,502000000.0,435000000.0,474000000.0
Short-term investments,,,,,
Cash and short-term investments,,,,,
Receivables,127000000.0,128000000.0,48000000.0,36000000.0,85000000.0
Inventories,,,,,
Total current assets,2447000000.0,2120000000.0,723000000.0,876000000.0,2394000000.0
Property Plant & Equipment Net,2359000000.0,2027000000.0,659000000.0,756000000.0,2262000000.0
Goodwill and Intangible Assets,0,0,0,0,0
Long-term investments,17000000.0,38000000.0,40000000.0,50000000.0,000000.0
Tax assets,000000.0,000000.0,000000.0,000000.0,33000000.0
Total non-current assets,2463000000.0,2477000000.0,1805000000.0,1831000000.0,1774000000.0
Total assets,2820000000.0,2471000000.0,1286000000.0,1542000000.0,3075000000.0
Payables,32000000.0,15000000.0,1000000.0,4000000.0,29000000.0
Short-term debt,0000000.0,24000000.0,000000.0,000000.0,000000.0
Total current liabilities,348000000.0,463000000.0,177000000.0,168000000.0,302000000.0
Long-term debt,2395000000.0,1931000000.0,1713000000.0,1747000000.0,1746000000.0
Total debt,2395000000.0,1931000000.0,1713000000.0,1747000000.0,1746000000.0
Deferred revenue,24000000.0,24000000.0,000000.0,000000.0,000000.0
Tax Liabilities,,,,,
Deposit Liabilities,,,,,
Total non-current liabilities,2463000000.0,2477000000.0,1805000000.0,1831000000.0,1774000000.0
Total liabilities,2812000000.0,2940000000.0,1982000000.0,1999000000.0,2076000000.0
Other comprehensive income,000000.0,-1832000000.0,-1809000000.0,-1536000000.0,-66000000.0
Retained earnings (deficit),-1813000000.0,000000.0,000000.0,000000.0,000000.0
Total shareholders equity,-445000000.0,-469000000.0,-696000000.0,-456000000.0,1000000000.0
Investments,17000000.0,38000000.0,40000000.0,50000000.0,000000.0
Net Debt,2197000000,1771000000,1211000000,1312000000,1272000000
Other Assets,120000000,92000000,38000000,266000000,214000000
Other Liabilities,201000000,778000000,156000000,129000000,37000000
