Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Cash and cash equivalents,121356321.8391,57741896.7587,62315789.4737,103002171.5527,136484261.5012,5679504.8143
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,121356321.8391,57741896.7587,62315789.4737,103002171.5527,136484261.5012,5679504.8143
Receivables,1774712.6437,2477791.1164,2547368.4211,2115092.291,889830.5085,81155.4333
Inventories,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,124559770.1149,60695078.0312,65278947.3684,106155266.0152,137889830.5085,5861072.9023
Property Plant & Equipment Net,2142528.7356,3007202.8812,3618947.3684,2387622.1498,1437046.0048,280605.227
Goodwill and Intangible Assets,0.0,46818.7275,94736.8421,153094.4625,197336.5617,53645.1169
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,1428735.6322,475390.1561,415789.4737,1038002.1716,515738.4988,100412.6547
Total non-current assets,2142528.7356,3054021.6086,3713684.2105,2540716.6124,1634382.5666,334250.3439
Total assets,126702298.8506,63749099.6399,68992631.5789,108695982.6276,139524213.0751,6195323.2462
Payables,155172.4138,655462.1849,345263.1579,960912.0521,1509685.23,1024759.2847
Short-term debt,0.0,2352941.1765,0.0,16286.645,41162.2276,3506189.8212
Total current liabilities,9379310.3448,10196878.7515,7063157.8947,5956568.9468,3648910.4116,4954607.978
Long-term debt,10788505.7471,6343337.3349,5996842.1053,5237785.0163,3424939.4673,1363136.1761
Total debt,10788505.7471,8696278.5114,5996842.1053,5254071.6612,3466101.6949,4869325.9972
Deferred revenue,626436.7816,416566.6267,0.0,156351.7915,0.0,0.0
Tax Liabilities,0.0,1223289.3157,328421.0526,255157.4376,412832.9298,39889.9587
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,10788505.7471,6343337.3349,5996842.1053,5237785.0163,3424939.4673,1363136.1761
Total liabilities,20167816.092,16540216.0864,13060000.0,11194353.9631,7073849.8789,6317744.1541
Other comprehensive income,0.0,0.0,0.0,1085.7763,0.0,0.0
Retained earnings (deficit),-178670114.9425,-143301320.5282,-79718947.3684,-39771986.9707,-19125907.9903,-5049518.5695
Total shareholders equity,106798850.5747,47254501.8007,55932631.5789,97501628.6645,132450363.1961,-122420.9078
Investments,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,-110567816.092,,,,,
Other Assets,1142965.5172,,,,,
Other Liabilities,9224137.931,7188475.3901,6717894.7368,4979370.2497,2098062.954,423658.8721
