Date,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Cash and cash equivalents,251409000.0,106237000.0,29144000.0,17764000.0,28452000.0,42032000.0,38190000.0,45294000.0,51524000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,251409000.0,106237000.0,29144000.0,17764000.0,28452000.0,42032000.0,38190000.0,45294000.0,51524000.0
Receivables,145413000.0,78938000.0,65346000.0,61019000.0,46099000.0,45119000.0,32084000.0,27743000.0,17771000.0
Inventories,32056000.0,16267000.0,25999000.0,31960000.0,40800000.0,21590000.0,16580000.0,19843000.0,11228000.0
Total current assets,499657000.0,222302000.0,130446000.0,117864000.0,121768000.0,114896000.0,90509000.0,94998000.0,81787000.0
Property Plant & Equipment Net,28936000.0,20998000.0,26483000.0,31440000.0,32118000.0,30824000.0,24853000.0,25541000.0,18411000.0
Goodwill and Intangible Assets,55362000.0,60089000.0,4179000.0,4609000.0,5965000.0,5556000.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,74531000.0,14167000.0,1587000.0,1193000.0,100000.0,37000.0,2000.0,0.0,0.0
Total non-current assets,213566000.0,117635000.0,38701000.0,45712000.0,43760000.0,37296000.0,26160000.0,27293000.0,24455000.0
Total assets,713223000.0,339937000.0,169147000.0,163576000.0,165528000.0,152192000.0,116669000.0,122291000.0,106242000.0
Payables,57474000.0,48794000.0,28747000.0,31696000.0,25569000.0,22316000.0,7363000.0,11272000.0,12928000.0
Short-term debt,2884000.0,28155000.0,17429000.0,3032000.0,17000000.0,0.0,3507000.0,2384000.0,4529000.0
Total current liabilities,199311000.0,147161000.0,91741000.0,82772000.0,72848000.0,58706000.0,33365000.0,33855000.0,52370000.0
Long-term debt,102659000.0,81628000.0,32322000.0,20768000.0,17000000.0,0.0,5170000.0,8677000.0,29350000.0
Total debt,105543000.0,109783000.0,49751000.0,23800000.0,34000000.0,0.0,8677000.0,11061000.0,33879000.0
Deferred revenue,81783000.0,33119000.0,15691000.0,6411000.0,3915000.0,2747000.0,2773000.0,933000.0,27084000.0
Tax Liabilities,6589000.0,6325000.0,6106000.0,6016000.0,5482000.0,4426000.0,376000.0,160000.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,314884000.0,238700000.0,65145000.0,57587000.0,45349000.0,46534000.0,43098000.0,31781000.0,39898000.0
Total liabilities,441011000.0,332161000.0,178273000.0,162276000.0,124079000.0,105240000.0,76463000.0,65636000.0,92268000.0
Other comprehensive income,458315000,353335000,287256000,252126000,224732000,208022000,192916000,183629000,83000.0
Retained earnings (deficit),-185181000.0,-346302000.0,-295727000.0,-250535000.0,-183073000.0,-160991000.0,-152939000.0,-127026000.0,-88808000.0
Total shareholders equity,272212000.0,7776000.0,-9126000.0,1300000.0,41449000.0,46952000.0,40206000.0,56655000.0,13974000.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,-145866000.0,3546000.0,20607000.0,6036000.0,5548000.0,-42032000.0,-29513000.0,-34233000.0,-17645000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1264000.0
Other Liabilities,0.0,0.0,21387000.0,21917000.0,5882000.0,0.0,0.0,0.0,34913000.0
