Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Cash and cash equivalents,15380000.0,24508000.0,26693000.0,24150000.0,20757000.0,26690000.0,582000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,15380000.0,24508000.0,26693000.0,24150000.0,20757000.0,26690000.0,582000.0
Receivables,48789000.0,41693000.0,38482000.0,48265000.0,54075000.0,60730000.0,3037000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,117000.0
Total current assets,65565000.0,70667000.0,66217000.0,74778000.0,77340000.0,91551000.0,4425000.0
Property Plant & Equipment Net,12722000.0,13388000.0,14619000.0,18337000.0,24340000.0,38818000.0,46756000.0
Goodwill and Intangible Assets,73053000.0,78912000.0,86527000.0,97759000.0,85790000.0,108017000.0,34161000.0
Long-term investments,0.0,28280000.0,-417000.0,-53486000.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,34000.0,68000.0,134000.0,0.0
Total non-current assets,87288000.0,92536000.0,101295000.0,117909000.0,112502000.0,149039000.0,80917000.0
Total assets,152853000.0,163203000.0,167512000.0,192687000.0,189842000.0,240590000.0,85342000.0
Payables,4848000.0,3757000.0,1690000.0,2205000.0,2461000.0,2673000.0,2236000.0
Short-term debt,400000.0,136293000.0,136900000.0,140900000.0,77600000.0,0.0,0.0
Total current liabilities,22011000.0,153075000.0,11924000.0,10605000.0,11343000.0,29493000.0,13684000.0
Long-term debt,76129000.0,136293000.0,135699000.0,140900000.0,77600000.0,75000000.0,0.0
Total debt,76529000.0,272586000.0,272599000.0,281800000.0,155200000.0,75000000.0,0.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,737000.0,646000.0,1011000.0,350000.0,546000.0,16699000.0,0.0
Deposit Liabilities,0.0,1510000.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,76855000.0,136293000.0,136061000.0,141263000.0,78038000.0,75550000.0,7000.0
Total liabilities,102175000.0,157142000.0,153174000.0,161958000.0,189842000.0,105043000.0,13691000.0
Other comprehensive income,55506000,11415000,19414000,36311000,1050000,0.0,0.0
Retained earnings (deficit),-2414000.0,-2677000.0,-2538000.0,-2791000.0,-525000.0,,
Total shareholders equity,50678000.0,6061000.0,14338000.0,30729000.0,0.0,4816000.0,71651000.0
Investments,0.0,28280000.0,-417000.0,-53486000.0,0.0,0.0,0.0
Net Debt,61149000.0,248078000.0,245906000.0,257650000.0,134443000.0,48310000.0,-582000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,4131000.0,689000.0
Other Liabilities,3309000.0,-132226000.0,5189000.0,10090000.0,100461000.0,26820000.0,11448000.0
