Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-09-30
Cash and cash equivalents,21418000.0,57274000.0,29428000.0,42645000.0,58199000.0,31846000.0,22983000.0
Short-term investments,169793000.0,151209000.0,58058000.0,29017000.0,27273000.0,91964000.0,
Cash and short-term investments,191211000.0,208483000.0,87486000.0,71662000.0,85472000.0,123810000.0,
Receivables,0.0,0.0,0.0,0.0,0.0,0.0,195582000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,191211000.0,208483000.0,87486000.0,71662000.0,85472000.0,123810000.0,
Property Plant & Equipment Net,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goodwill and Intangible Assets,0.0,0.0,0.0,26930000.0,23058000.0,5504000.0,5856000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,1963702000.0,2041689000.0,1658401000.0,1397959000.0,924785000.0,447622000.0,
Total assets,2154913000.0,2250172000.0,1745887000.0,1469621000.0,1010257000.0,571432000.0,232463000.0
Payables,36509000.0,25645000.0,25219000.0,17875000.0,11408000.0,7296000.0,8419000.0
Short-term debt,258592000.0,69922000.0,283346000.0,247350000.0,315748000.0,77114000.0,
Total current liabilities,295101000.0,95567000.0,308565000.0,265225000.0,327156000.0,84410000.0,
Long-term debt,148451000.0,147655000.0,283346000.0,247350000.0,315748000.0,77114000.0,
Total debt,407043000.0,217577000.0,566692000.0,494700000.0,631496000.0,154228000.0,204882000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,150451000.0,148655000.0,283346000.0,247350000.0,315848000.0,78913000.0,
Total liabilities,1350390000.0,1607391000.0,1171548000.0,1037515000.0,736215000.0,420808000.0,213301000.0
Other comprehensive income,968807000,774580000,667475000,486342000,298378000,164219000,253000.0
Retained earnings (deficit),-163205000.0,-131251000.0,-92213000.0,-52701000.0,-25006000.0,-13864000.0,8441000.0
Total shareholders equity,804523000.0,642781000.0,574339000.0,432106000.0,274042000.0,150624000.0,19162000.0
Investments,169793000.0,151209000.0,58058000.0,29017000.0,27273000.0,91964000.0,7020000.0
Net Debt,385625000.0,160303000.0,537264000.0,452055000.0,573297000.0,122382000.0,
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,
Other Liabilities,904838000.0,1363169000.0,579637000.0,524940000.0,93211000.0,257485000.0,
