Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Cash and cash equivalents,59845000.0,77647000.0,34476000.0,58108000.0,76386000.0,27411000.0,33756000.0,14589000.0,45447000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Cash and short-term investments,59845000.0,77647000.0,34476000.0,58108000.0,76386000.0,27411000.0,33756000.0,14589000.0,
Receivables,3898000.0,3872000.0,6384000.0,1447000.0,1651000.0,1584000.0,3029000.0,2099000.0,2115000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,63743000.0,81519000.0,40860000.0,59555000.0,78037000.0,28995000.0,36785000.0,16688000.0,
Property Plant & Equipment Net,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Tax assets,0.0,0.0,2519000.0,1669000.0,1428000.0,8446000.0,-41690000.0,0.0,0.0
Total non-current assets,7749618000.0,5523414000.0,6316642000.0,5767369000.0,4826259000.0,4281922000.0,2522878000.0,1369374000.0,
Total assets,7813361000.0,5604933000.0,6357502000.0,5826924000.0,4904296000.0,4310917000.0,2559663000.0,1386062000.0,589095000.0
Payables,70687000.0,64751000.0,107758000.0,64474000.0,67806000.0,71561000.0,42402000.0,9198000.0,14675000.0
Short-term debt,248350000.0,247186000.0,246089000.0,245054000.0,250000000.0,250000000.0,12216000.0,12166000.0,
Total current liabilities,355563000.0,339254000.0,372013000.0,343033000.0,369223000.0,381496000.0,90934000.0,21805000.0,
Long-term debt,445573000.0,0.0,275106000.0,236015000.0,250000000.0,0.0,0.0,0.0,
Total debt,693923000.0,247186000.0,521195000.0,481069000.0,500000000.0,250000000.0,12216000.0,12166000.0,248624000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,36526000.0,27317000.0,18166000.0,33505000.0,51417000.0,59935000.0,36316000.0,441000.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,483259000.0,27169000.0,295791000.0,271189000.0,395467000.0,118240000.0,51956000.0,0.0,
Total liabilities,6247229000.0,4060348000.0,5006388000.0,4330811000.0,3326124000.0,2843803000.0,1358327000.0,840045000.0,269182000.0
Other comprehensive income,1585240000,1590638000,1377171000,1469722000,1479699000,1384468000,1129858000,518272000,0.0
Retained earnings (deficit),-19718000.0,-46666000.0,-26724000.0,25653000.0,97728000.0,81941000.0,70889000.0,27461000.0,2570000.0
Total shareholders equity,1566132000.0,1544585000.0,1351114000.0,1496113000.0,1578172000.0,1467114000.0,1201336000.0,546017000.0,319913000.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496337000.0
Net Debt,634078000.0,169539000.0,486719000.0,422961000.0,423614000.0,222589000.0,-21540000.0,-2423000.0,
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Other Liabilities,5408407000.0,3693925000.0,4338584000.0,3716589000.0,2561434000.0,2344067000.0,1215437000.0,818240000.0,
