Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Cash and cash equivalents,65508000.0,113915000.0,88294000.0,98182000.0,49759000.0,99521000.0,40199000.0,23160000.0,14862000.0
Short-term investments,17604000.0,36002000.0,1414000.0,0.0,20002000.0,0.0,0.0,0.0,0.0
Cash and short-term investments,83112000.0,149917000.0,89708000.0,98182000.0,69761000.0,99521000.0,40199000.0,23160000.0,14862000.0
Receivables,5498000.0,7758000.0,1830000.0,36000.0,0.0,0.0,0.0,0.0,0.0
Inventories,678000.0,171000.0,203000.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,111207000.0,183181000.0,109634000.0,99779000.0,70463000.0,100031000.0,40592000.0,23375000.0,14917000.0
Property Plant & Equipment Net,12019000.0,9513000.0,7376000.0,309000.0,52000.0,447000.0,51000.0,0.0,22000.0
Goodwill and Intangible Assets,1417000.0,33868000.0,36053000.0,1250000.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,1390000.0,1414000.0,2485000.0,24162000.0,0.0,0.0,0.0,0.0
Tax assets,954000.0,7475.0,12239.0,5869000.0,486000.0,0.0,0.0,0.0,0.0
Total non-current assets,29786000.0,62769000.0,61097000.0,18831000.0,18868000.0,551000.0,400000.0,0.0,22000.0
Total assets,140993000.0,245950000.0,170731000.0,118610000.0,89331000.0,100582000.0,40992000.0,23375000.0,14939000.0
Payables,34067000.0,36127000.0,24295000.0,1868000.0,366000.0,468000.0,1029000.0,575000.0,522000.0
Short-term debt,9914000.0,4700000.0,1031000.0,0.0,0.0,6203000.0,1799000.0,0.0,0.0
Total current liabilities,55614000.0,67428000.0,56565000.0,10579000.0,4077000.0,11210000.0,5132000.0,3493000.0,1559000.0
Long-term debt,60425000.0,43222000.0,22528000.0,23174000.0,14009000.0,7017000.0,12386000.0,750000.0,0.0
Total debt,70339000.0,47922000.0,23559000.0,23174000.0,14009000.0,13220000.0,14185000.0,750000.0,0.0
Deferred revenue,0.0,786000.0,995000.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,190000.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,65636000.0,47961000.0,30742000.0,31751000.0,14851000.0,7017000.0,12386000.0,750000.0,0.0
Total liabilities,139141000.0,193377000.0,132236000.0,61764000.0,18808000.0,19304000.0,18959000.0,4243000.0,1559000.0
Other comprehensive income,398068000,364649000,283697000,246955000,212205000,202580000,106193000,75687000,0.0
Retained earnings (deficit),-396274000.0,-312127000.0,-245251000.0,-190156000.0,-141728000.0,-121342000.0,-84184000.0,-56574000.0,-20214000.0
Total shareholders equity,1852000.0,52573000.0,38495000.0,56846000.0,70523000.0,81278000.0,22033000.0,19132000.0,-15897000.0
Investments,17604000.0,37392000.0,2828000.0,2485000.0,44164000.0,0.0,0.0,0.0,0.0
Net Debt,4831000.0,-65993000.0,-64735000.0,-75008000.0,-35750000.0,-86301000.0,-26014000.0,-22410000.0,-14862000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55000.0
Other Liabilities,17891000.0,77988000.0,44929000.0,19434000.0,0.0,1077000.0,1441000.0,0.0,1037000.0
