Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Cash and cash equivalents,63089000.0,623703000.0,91025000.0,35744000.0,73903000.0,77370000.0,43837000.0,15999000.0
Short-term investments,3937223000.0,5740791000.0,6500215000.0,5644720000.0,5507034000.0,5885316000.0,5402395000.0,6876990000.0
Cash and short-term investments,4000312000.0,6364494000.0,6591240000.0,5680464000.0,5580937000.0,5962686000.0,5446232000.0,6892989000.0
Receivables,495391000.0,586312000.0,661337000.0,831575000.0,1000607000.0,1453021000.0,1620621000.0,2028479000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,4495703000.0,6950806000.0,7252577000.0,6512039000.0,6581544000.0,7415707000.0,7066853000.0,8921468000.0
Property Plant & Equipment Net,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goodwill and Intangible Assets,718931000.0,846973000.0,962080000.0,1212112000.0,1925431000.0,2112476000.0,0.0,0.0
Long-term investments,1147883000.0,968392000.0,1340442000.0,1349483000.0,1116044000.0,0.0,0.0,0.0
Tax assets,47040000.0,11803000.0,523664000.0,631335000.0,782388000.0,897926000.0,149481000.0,0.0
Total non-current assets,10093008000.0,16241568000.0,15383125000.0,17216031000.0,18578320000.0,19691232000.0,19940311000.0,18192227000.0
Total assets,14588711000.0,23192374000.0,22635702000.0,23728070000.0,25159864000.0,27106939000.0,27007164000.0,27113695000.0
Payables,32913000.0,37876000.0,42529000.0,53494000.0,60436000.0,85424000.0,94527000.0,115555000.0
Short-term debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current liabilities,662884000.0,821031000.0,1024067000.0,1339611000.0,1739922000.0,2341842000.0,2969706000.0,3668421000.0
Long-term debt,2928929000.0,991696000.0,1114405000.0,1124950000.0,971116000.0,963178000.0,150170000.0,223601000.0
Total debt,2928929000.0,991696000.0,1114405000.0,1124950000.0,971116000.0,963178000.0,150170000.0,223601000.0
Deferred revenue,629971000.0,783155000.0,967258000.0,1280282000.0,1673785000.0,2255680000.0,2778401000.0,3457157000.0
Tax Liabilities,0.0,0.0,14280000.0,5835000.0,5701000.0,738000.0,96778000.0,95709000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,2969059000.0,1025355000.0,1116125000.0,1127155000.0,1755583000.0,965377000.0,151756000.0,223601000.0
Total liabilities,12996714000.0,21811226000.0,20921788000.0,22043271000.0,23760759000.0,26403956000.0,30914691000.0,30926670000.0
Other comprehensive income,218956000,199089000,194771000,190695000,189082000,185653000,1761272000,1760608000
Retained earnings (deficit),1421302000.0,1233845000.0,1557681000.0,1478439000.0,989290000.0,505219000.0,-6297264000.0,-6039922000.0
Total shareholders equity,1591997000.0,1381148000.0,1713914000.0,1684799000.0,1399105000.0,702983000.0,-3907527000.0,-3812975000.0
Investments,5085106000.0,6709183000.0,7840657000.0,6994203000.0,6623078000.0,5885316000.0,5402395000.0,6876990000.0
Net Debt,2865840000.0,367993000.0,1023380000.0,1089206000.0,897213000.0,885808000.0,106333000.0,207602000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Liabilities,9364771000.0,19964840000.0,18781596000.0,19576505000.0,20265254000.0,23096737000.0,27793229000.0,27034648000.0
