Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Cash and cash equivalents,86655000.0,93699000.0,74216000.0,58096000.0,40598000.0,79351000.0,80029000.0,76405000.0,155614000.0
Short-term investments,295000.0,39754000.0,25455000.0,5946000.0,23799000.0,72392000.0,40856000.0,162000.0,0.0
Cash and short-term investments,86655000.0,93699000.0,74216000.0,58096000.0,40598000.0,79351000.0,80029000.0,76567000.0,155614000.0
Receivables,562214000.0,653484000.0,418339000.0,326713000.0,351334000.0,323965000.0,346169000.0,212479000.0,238363000.0
Inventories,49397000.0,101665000.0,99234000.0,70239000.0,43532000.0,44295000.0,34433000.0,33061000.0,129846000.0
Total current assets,715825000.0,902899000.0,635874000.0,480381000.0,479280000.0,534014000.0,520003000.0,389735000.0,563091000.0
Property Plant & Equipment Net,3457326000.0,3315131000.0,1762072000.0,1566821000.0,1256825000.0,1105728000.0,814724000.0,276246000.0,781815000.0
Goodwill and Intangible Assets,622340000.0,655945000.0,185208000.0,210255000.0,231391000.0,236859000.0,17469000.0,18403000.0,140087000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152020000.0
Tax assets,177466000.0,115966000.0,213673000.0,150292000.0,124346000.0,81190000.0,64687000.0,50241000.0,0.0
Total non-current assets,4494482000.0,4473918000.0,2439098000.0,2390309000.0,2110522000.0,1936600000.0,1228176000.0,1101446000.0,1104097000.0
Total assets,5210307000.0,5376817000.0,3074972000.0,2870690000.0,2589802000.0,2470614000.0,1748179000.0,1491181000.0,1667188000.0
Payables,494792000.0,587898000.0,367307000.0,273666000.0,257177000.0,254467000.0,253623000.0,145236000.0,228602000.0
Short-term debt,6000000.0,5525000.0,26000.0,31000.0,40000.0,37000.0,24000.0,26058000.0,12000.0
Total current liabilities,637157000.0,766561000.0,488355000.0,377027000.0,391662000.0,499214000.0,374344000.0,140553000.0,320796000.0
Long-term debt,2278834000.0,2853095000.0,1050918000.0,1074597000.0,767092000.0,615088000.0,206062000.0,83277000.0,348431000.0
Total debt,2284834000.0,2858620000.0,1050944000.0,1074628000.0,767132000.0,615125000.0,206086000.0,109335000.0,348443000.0
Deferred revenue,11060000.0,7518000.0,10571000.0,11349000.0,23688000.0,25538000.0,18973000.0,23031000.0,12604000.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85139000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,2373171000.0,2938175000.0,1140652000.0,1297307000.0,978703000.0,757537000.0,352307000.0,216005000.0,491324000.0
Total liabilities,3719475000.0,3718452000.0,1629007000.0,1755163000.0,1440294000.0,1416712000.0,855785000.0,1313858000.0,812120000.0
Other comprehensive income,81000,1762086000,1555795999.99,1211662000,1244545000,1153903000,1038947000,358591806,1115000.0
Retained earnings (deficit),-73971000.0,-50706000.0,-35917000.0,-38012000.0,-68332000.0,-97572000.0,-145674000.0,-167812000.0,-170189000.0
Total shareholders equity,1490832000.0,1658365000.0,1445965000.0,1115527000.0,1149508000.0,1053902000.0,892394000.0,177323000.0,855068000.0
Investments,295000.0,39754000.0,25455000.0,5946000.0,23799000.0,72392000.0,40856000.0,162000.0,152020000.0
Net Debt,2198179000.0,2764921000.0,976728000.0,1016532000.0,726534000.0,535774000.0,126057000.0,32930000.0,192829000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39268000.0
Other Liabilities,709147000.0,13716000.0,0.0,80829000.0,69929000.0,159961000.0,129134000.0,957300000.0,92182000.0
