Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,22221000.0,20305000.0,17340000.0,29133000.0,30077000.0,39843000.0,25340000.0,10041000.0,13804000.0,6256000.0
Short-term investments,14778000.0,14778000.0,14527000.0,13150000.0,,,,,,
Cash and short-term investments,36999000.0,35083000.0,31867000.0,42283000.0,,,,,,
Receivables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,122661000.0,108519000.0,126406000.0,148501000.0,,,,,,
Property Plant & Equipment Net,26545000.0,26686000.0,25081000.0,26275000.0,25472000.0,16919000.0,11354000.0,7782000.0,7579000.0,7757000.0
Goodwill and Intangible Assets,18480000.0,18480000.0,18480000.0,18480000.0,17779000.0,17779000.0,17622000.0,897000.0,0.0,0.0
Long-term investments,98000000.0,86000000.0,107000000.0,131000000.0,,,,,,
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,,,,,,,,,,
Total assets,1750969000.0,1534302000.0,1418804000.0,1384476000.0,1110459000.0,987060000.0,726769000.0,533481000.0,414267000.0,352762000.0
Payables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Short-term debt,85000.0,81000.0,0.0,0.0,,,,,,
Total current liabilities,1537623000.0,1332222000.0,1220651000.0,1220142000.0,,,,,,
Long-term debt,20000000.0,36000000.0,36000000.0,217000000.0,,,,,,
Total debt,247336000.0,208096000.0,149605000.0,244159000.0,167484000.0,190349000.0,165975000.0,91726000.0,80361000.0,58963000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,1309154000.0,1159580000.0,1107017000.0,1012314000.0,823227000.0,695811000.0,486519000.0,390545000.0,300434000.0,264531000.0
Total non-current liabilities,,,,,,,,,,
Total liabilities,1574196000.0,1384110000.0,1273179000.0,1269764000.0,1001021000.0,893038000.0,659220000.0,485749000.0,383498000.0,325624000.0
Other comprehensive income,-6806000.0,-2988000.0,-4277000.0,-2933000.0,-2642000.0,-2961000.0,-1495000.0,-742000.0,-263000.0,-343000.0
Retained earnings (deficit),48274000.0,37236000.0,31192000.0,20054000.0,14454000.0,13343000.0,9945000.0,6220000.0,4643000.0,5917000.0
Total shareholders equity,176773000.0,150192000.0,145625000.0,114712000.0,109438000.0,94022000.0,67549000.0,47732000.0,30769000.0,27138000.0
Investments,1615225000.0,1409142000.0,1310833000.0,1263052000.0,996259000.0,879938000.0,652071000.0,500776000.0,380423000.0,325698000.0
Net Debt,-16914000.0,,,,,,,,,
Other Assets,85662000.0,,,,,,,,,
Other Liabilities,1537538000.0,1332141000.0,1220651000.0,1220142000.0,,,,,,
